"u_hor","v_hor","w_hor","T_air","T_air_0","T_v_0","FD_mole_H2O","FD_mole_CH4","T_surface","R_SW_down","u_star2_x","u_star2_y","F_H_en","F_LE_en","F_CH4_mass","u_star"
16.4891399895722,21.7602005903456,13.346877437077,24.7088745015005,24.7088745015005,25.1441423305846,25.1316046358947,12.1183144094777,31.2859843341571,20.0455824882303,485.028905921355,666.329033114102,53.7970994184304,70.1311289437501,1813.70045527648,213.340166175264
16.144880055464,21.0798806262871,13.2093084569172,24.6393827370299,24.6393827370299,25.0128124829347,23.2654019010128,11.8780828249992,29.6882356286606,24.1884446851282,242.752026530422,131.455440456711,69.4819715345605,98.6578103381339,308.921676354713,110.868313612224
18.5038810415423,16.317760312268,14.0224985378909,21.6993677468696,21.6993677468696,21.8561130577206,26.7571358533989,11.5638908486277,31.3364309111911,19.4450679662005,314.631008713704,310.582581964127,44.6735539171951,62.3261388797098,489.023850951436,151.649481205049
18.4306270637129,20.9845652073895,15.866210956155,22.3689471697733,22.3689471697733,22.4821050288591,24.2546805106841,11.7133758122472,30.6465312987682,21.1280419236689,161.052229681419,78.5771985546035,81.8272601525212,102.891049697916,549.460465066751,86.3035276863757
18.0482624142503,23.5797704458311,18.1254015073584,21.6654748167546,21.6654748167546,21.8501343901665,26.4733358343974,11.8163754581442,29.7283864846433,17.4275304198738,56.2959364223945,52.2212869018496,231.006760883643,253.85925168528,92.5700819140283,65.1157597864846
23.0826526986967,24.0301202770708,19.0007796668684,26.6007717474858,26.6007717474858,26.9023701166168,28.0743622926399,11.5540943484449,23.4235976474082,21.7335865413341,58.8489269715193,53.1495744687453,4777.37507670764,302.749891683288,63.8166297140506,63.826707181697
22.8878062143827,16.5051522900057,20.598305700543,24.6889724286122,24.6889724286122,24.6611610526045,23.4014536691216,11.1049963302168,26.1312642980601,14.1304671089837,55.5907538586184,43.2204034581323,195.448643749342,2594.14856221026,82.3810613691695,59.4233582722711
23.1013613996803,18.7206590366214,19.8509728586233,22.3292752336175,22.3292752336175,22.6599081599898,25.4814582048573,10.9574252623894,27.8884165445441,14.8002151643821,49.0383028162207,59.1461542820998,396.137239519566,255.081719198214,81.3762602051461,63.1345098409001
24.038415582938,22.544153769373,19.5025597484638,24.8445807532277,24.8445807532277,25.3772918262781,27.7589342428894,10.8969650457605,27.3496330666435,16.3214029086538,47.1346599963008,85.3648662804981,209.794014130759,120.289641449863,77.0672774645709,64.5073461207554
25.3045220025595,23.6615211575745,19.9296168220661,26.8333312952736,26.8333312952736,27.3603028111514,29.1392561439071,11.2895808232613,24.5118762956341,18.379141731039,51.1120272379581,128.541333723482,865.423190573313,124.209333844585,66.933025399952,68.9995351521802
23.8706445888716,24.1306594220555,19.5744154028075,24.4952032304164,24.4952032304164,24.824421406518,22.1345787674314,11.3330043519079,20.5610650850019,19.0857219384434,55.1763161338025,205.096622645403,173.025361757406,657.504406699915,49.3282380038813,73.0300698708643
23.2007716705619,26.7163776579325,20.0029614294088,21.4891307969063,21.4891307969063,21.8780678041818,22.8078327001848,11.473763429293,19.9645994617734,16.7087426849085,78.1151405225366,133.279866274481,87.9149710027469,77.4246710169382,37.3697931181169,82.2993041780868
19.1184964080163,25.1653573114938,19.4177344159739,22.0700712987905,22.0700712987905,22.2918424878324,24.406135072652,11.5773535962357,20.2740658868827,16.9390752079356,93.9991077755211,129.335634378988,60.5771485316467,65.5229579427006,41.0331128034263,94.5664696334053
16.9606700602352,20.9501500704421,19.6560503993301,19.7681908743355,19.7681908743355,20.252647818529,26.7335457978973,11.2349154867116,27.9950096935741,16.6947217412939,79.8362513982913,62.4585411054562,78.5559884258012,66.828723243048,50.265942498328,73.6572314575253
15.2351398472282,18.7233962754394,19.073555251208,20.7521205604389,20.7521205604389,21.3904021721601,31.7305506708954,11.2533517863175,25.6168240802227,17.0062494935883,405.593111758173,43.9674904946109,71.0093224829814,45.2350908491124,56.5361759313483,66.2501588983395
14.4464917424152,19.1399233172254,18.5802409079249,21.4188622648945,21.4188622648945,21.8868880556634,24.6853535020574,11.3777075264775,24.9791635456895,15.9561214314445,184.97264404478,48.0786679780199,63.4205367259392,43.1017281187927,62.3238486365409,68.6704043299997
15.9391645103265,18.0667880324222,18.1020118781135,19.1964163931889,19.1964163931889,19.9384790949852,23.9658082592614,11.2311863320137,25.07911421935,17.6770605184466,135.553923035694,65.7315832763013,45.9091858943576,43.8235910857649,57.4811328251343,77.6210676769342
22.056265032592,18.1552221472061,14.8090348560004,18.607501492957,18.607501492957,19.0319614625321,23.8829708449373,11.1723707394164,31.0362021583823,17.0490542411713,443.391969492337,66.471584995255,43.1324669583108,42.1968579669896,58.9134686491112,81.0856742051255
20.594649752845,18.830772957938,14.4084412404683,18.5339715505905,18.5339715505905,19.2840886837257,23.9985593152318,11.0388859085266,33.7379456528704,17.126092267087,166.48139325364,144.67210518172,46.7688992758698,45.819102958841,64.3231309674557,104.56107934224
23.2678390729348,20.3573650543648,15.062843373469,20.5063142707518,20.5063142707518,20.9651846773741,23.0973367213658,11.0229564280834,33.1407953877228,18.1501488431147,217.903129573059,134.803141636146,50.1055130780794,43.5702223213329,56.7273402564076,107.142573214638
22.5668033851551,20.8095209196971,14.7101960515611,24.5538344694581,24.5538344694581,25.1367192121024,24.7141349203557,11.1761603771818,28.6526425398038,15.9194786079887,257.447129997565,171.354327348867,85.1131413047552,42.4997040563104,60.4911042193224,119.504274920126
24.5364489327648,20.1210130437049,14.1037464052028,21.6953516064545,21.6953516064545,21.7742085409508,20.5073053585853,11.4004556416987,22.7276265810044,16.5598663363117,485.484100121739,1548.02298759607,271.857349451184,44.6262607729627,97.0294754582453,215.36206649569
24.9878152435747,20.2136651572621,13.9191214842151,24.8789794274561,24.8789794274561,24.8682573651652,20.3228792877661,11.3491829694575,23.5130996350799,18.5705165397277,102.781259729746,853.40554202208,148.435483914442,42.4886465238283,160.852454890142,101.044337649951
21.4931396721802,17.1189116286778,13.0093192265373,23.4515227083103,23.4515227083103,23.414495570526,28.0452387132792,11.1032195329946,32.8439505396465,18.1762050920343,46.9489926080311,77.9058660022721,1007.1092325378,47.0336674566956,335.117221962468,64.5413137426953
18.9983743195079,16.5549911861659,14.2212934056402,22.3332278535905,22.3332278535905,22.9231047502866,34.5280801150305,11.4241254469478,35.082039391161,22.8381399764047,79.1762579016073,78.7105353862669,241.651487013831,113.871253425037,447.541530984425,77.2719060971443
17.1255519407725,14.8590745063471,13.5190618521897,22.3833497241032,22.3833497241032,23.4966197919656,37.1134862672698,11.3842455258643,22.922999016995,18.2617401001338,66.6727297558199,56.3474594714973,693.12530078231,141.129520378018,266.653646951776,66.9964255121129
19.3344271355978,13.9813205190503,14.8483727932454,21.6628743718086,21.6628743718086,22.191596202488,25.4815739610187,11.297702419571,22.7810717131686,24.2679965618241,151.347649968537,113.350304219759,744.936044054733,575.637946379704,370.752580518093,95.7035326333733
17.1925661314043,14.8992655977055,15.0460654313478,26.0347457175148,26.0347457175148,26.4214400010266,28.6955433550709,11.5359088793209,23.6067515654984,19.0145698489257,793.788580144499,121.273985032148,236.289579358866,183.217341220585,311.990909602138,109.566373013186
22.9448288183829,18.1938567737879,15.0293513670809,21.6897788685791,21.6897788685791,22.2055648753222,23.5375885140049,11.9367066250096,30.1368449145953,16.5408020047297,64.0820529304823,77.321206790726,81.0232366291626,61.9523698379681,452.044973198827,74.2727877439
15.9235272469138,21.4052679970238,14.3118111044489,19.5466816133476,19.5466816133476,19.3569115565903,23.5140014240361,11.9601753867192,28.8894043575648,16.3847262320356,43.6783459584824,98.1504262298005,242.611165973336,47.0024421997709,420.624061537213,63.4464790896436
14.8714297430429,21.7795156983354,14.4639412680464,20.4374096580004,20.4374096580004,20.0703517606354,29.8866402704343,12.1492960064427,27.5482403491145,17.1340872813827,66.5818902323705,1446.15004068462,164.15046580553,51.6846862236744,4524.57409167443,81.5545887726296
16.9285551675482,22.6353131287611,15.1387150574107,20.6189127759893,20.6189127759893,20.5649864938963,33.453723641895,12.4654753543789,24.6713028153238,18.8428233157882,89.7991325156436,540.433729222469,255.346107789929,49.3906940030481,562.803213906903,94.1611947627303
14.9833684253874,22.7340705900153,15.8628696745082,20.9436163739744,20.9436163739744,21.20190089702,36.2020271927122,11.8706617956627,26.0599879112088,19.0019515187186,135.605419714594,2442.31329932009,145.324995399261,50.8993353998359,4483.42503485344,116.375326251629
16.1913389868814,20.3183259738868,15.3057959890223,23.062517543314,23.062517543314,23.5141137002313,32.6064108461589,11.8407404831084,25.543821922084,18.4540177877598,117.318907217991,379.893468054408,165.493863636428,47.0509563843457,468.921165956273,106.07710137276
15.6554238197083,25.5596431442434,14.8924514449702,22.7994781907336,22.7994781907336,23.0329175724014,26.745086310492,11.6279101580006,26.5257647350128,16.7708520254534,91.3697460865371,936.020725180015,134.567899870029,47.8593537436102,135.198826514771,97.2977772880418
14.7401391305386,23.6963209285008,15.2456324585365,20.6163212004589,20.6163212004589,20.9172856911307,26.6690101031497,12.2507691211959,25.157405723017,17.0170382612878,78.5573619028796,190.659778135726,72.5500116420537,45.7682190613066,235.724006648852,110.748761347975
16.4726321426596,29.4332586891846,15.8536007044164,18.7583134153267,18.7583134153267,19.427401939551,31.2325505155326,12.0798335881034,26.4158020260262,15.3463816006722,96.2389908496038,101.836006922254,54.2255121475444,42.3523703974055,216.094838317566,96.4221503182452
15.2910841313799,28.2655703642935,15.5796924588111,18.9407255254512,18.9407255254512,18.6817429230091,32.3200927330713,11.3658762811308,26.4821587315764,17.8092490507631,147.629778844139,75.8493624592141,64.8386106677374,46.1749933360722,257.648627131302,85.4526850293153
15.4390113236468,25.3718520954788,15.510025398117,20.3868251415926,20.3868251415926,19.9795325671453,35.3857033846625,11.4000502945207,26.1918696766281,20.014865235602,753.6284606352,85.5660819546107,76.6851299035948,57.2286018264914,586.257802148669,92.4410277073919
16.2132145461024,24.3851856717827,15.7712039640317,21.3579333511151,21.3579333511151,22.6816999944102,32.0129825026372,11.5438757035072,24.6544844385511,19.6291760199506,331.281800761604,69.3508705783234,75.8364772344183,43.6618950021132,3820.83307214772,83.1423610030859
18.3137205113698,22.4409895495512,15.2200803749791,22.9469768918162,22.9469768918162,25.463665236721,29.0223997136153,12.0056901724675,22.8557436444173,19.5057607310039,85.7863446900068,58.2632617785105,59.9110879981689,37.4451466630915,1004.92447555447,75.5318287369504
18.5080626780235,27.4931296989251,15.8458321787907,23.4116686387181,23.4116686387181,26.2930038864189,31.2474535866661,11.3948342852271,21.1944601439329,18.8965434862273,45.1303911119798,45.0105472439103,77.157154302336,37.2845828950588,370.715069034357,63.1238848855243
19.6765025697629,21.3138498020466,16.0896637562107,17.9650087517873,17.9650087517873,17.6287964637775,27.6020714249387,11.694689933374,23.1172918426208,19.4433941598304,37.2425837110013,46.5457026317624,669.130355480641,35.5732165299843,5261.31226473339,55.0727358542161
20.4663543115411,16.7841479495306,18.3289937408903,18.1592209239358,18.1592209239358,18.591827778751,26.2446026931691,11.5644073055423,21.973439442525,18.092820019793,53.0014096668411,63.566372263678,138.296426191204,40.0174573198309,116.169163354725,66.063017753488
23.3712833443425,19.1029845830928,18.5943275311766,18.9626459820112,18.9626459820112,19.8379449763187,26.5457124561577,11.5591639078062,20.1884828926767,19.8471668165253,1173.29699722617,64.7084065122189,82.5686407785248,49.4854400777147,311.203569543991,80.3833996424278
21.0062335525055,18.5427312190824,20.3892733658286,22.8007231282478,22.8007231282478,23.7342539291776,29.1094288649027,11.5194904006902,25.7451395311602,19.6959413966518,565.62624639099,64.2275934601489,75.9764359110103,51.0366439171244,294.514005261445,79.8875368118747
20.8189677113256,17.0032200319789,22.1848199197651,26.0075714791673,26.0075714791673,26.9906211529685,31.5163686681493,11.2995018894641,24.642568620379,17.9859023396499,296.764044600713,60.9939757666421,71.2300653385682,52.8873058452405,544.504091513573,77.2957570333965
21.3859933375195,19.7766288818766,22.5091590029792,28.4096306452346,28.4096306452346,29.3685183518217,32.5889990741671,11.3891190752144,26.6750363311933,19.5693274621235,167.965424060325,58.4444484209918,70.525532153848,54.1738115437024,916.335006906253,74.8176619559705
21.6508171804983,23.6031084696778,22.5659939958626,27.810556777808,27.810556777808,28.7102234479993,31.0354357907898,11.6030329097316,26.7312595259526,19.1650685198227,227.792597524815,71.2051546557968,65.8689222981311,52.8151981783285,194.287035955782,83.3638987437756
18.9746156291626,25.8456630977615,21.2998941515851,25.4276067307376,25.4276067307376,26.4455391828202,28.449408110924,11.5631278233931,25.4764947852272,19.6386702684879,1114.79971381088,84.8823748420351,70.6967344799083,51.1628951225352,1620.78112662912,92.0687859932719
17.7927371634701,27.3682698937736,19.7525082407648,23.7534964986134,23.7534964986134,24.880121128859,26.1240255265149,11.3760590278482,26.5093774076912,19.4977122295928,140.631283195684,73.139239779007,66.7485047950277,46.2545041690817,391.139439940029,82.8804667794846
18.0856812834069,25.4512329891269,18.891240516344,21.9645597695993,21.9645597695993,22.8400455894219,25.863966091505,11.3307240622514,25.0978535892831,18.3674794539482,110.193076632664,79.1041026812074,74.0326979113325,47.6736211087939,315.47609257578,83.4923724315206
16.5018185558844,18.7211210628678,19.5846182340852,24.5200901247957,24.5200901247957,24.6236593633677,24.6622328175355,11.1162864021386,25.7151190936426,23.0651773482279,75.3946905375052,167.959558068578,69.6679058824715,43.8540750840412,399.254271985294,87.5049569508447
14.8994197686861,19.0530050948347,18.7916345131637,32.4133466479968,32.4133466479968,32.9548001336108,26.4825012349371,11.2496713656723,24.2883388422279,14.8159879448449,214.798041781983,67.4948891499291,148.971489783416,49.6583075374007,110.192749805668,80.9173736789758
14.9397994227792,18.4777370118605,19.8178235001314,26.8080140862316,26.8080140862316,28.363013304632,28.323897458168,11.5698118303276,25.5501321041058,14.3203705354366,175.205464539675,84.298584412117,85.1401635863223,50.4659376257358,77.6758519685226,88.6607379504829
15.5657504716569,21.0948990275423,20.4602692997686,31.5907815843108,31.5907815843108,32.981387103391,28.2794321468898,11.2176807629098,28.3177383523233,15.2663108561274,95.806142563928,71.7409071544716,71.7864474557659,55.6609640531472,87.9995859496808,79.7034107975266
21.347451627877,19.4346676823524,19.0668442122152,30.0242255962915,30.0242255962915,30.6991219367926,27.8665602095101,11.1662109787832,29.9157120520539,23.2316271502118,168.038379093987,71.5206597951739,61.9314966992871,45.4101441335088,66.0132563788536,81.9287681314141
20.5989639599897,17.8330208581273,18.5213037403943,27.272240617832,27.272240617832,27.7629276163055,26.3849243906132,11.041013014445,28.0284683234895,26.2173734869174,306.885776353671,87.0447077202443,54.1133296241442,41.1324798794579,84.659775829446,91.552202152106
22.0711329592125,15.9498809696534,18.1544564358211,24.257585995821,24.257585995821,24.5964954801118,27.7291990502677,10.900789859777,25.6929199542397,28.8328852885959,849.428937628296,380.14598070354,54.1547260760849,41.032565062681,201.915484365727,187.915499773086
24.2865647394334,15.8528671435014,17.6772532176623,23.8772858834867,23.8772858834867,24.3825436861169,27.1443994824349,10.6881790747736,27.2073902281465,31.4497391775265,246.521169360962,818.519724143947,74.8023131758418,48.0719178666332,87.8801971047116,154.034185349179
23.2644523756909,16.6329014921757,18.4278364819742,24.1959672767469,24.1959672767469,24.3448254364608,26.524097306508,10.7621571904953,30.6758194921649,28.7151109631789,101.899869851494,147.57885189506,72.6716777795112,45.7588454351697,321.868812966746,94.2074913766436
22.3023382345232,16.204694117758,16.346254593812,21.9964046995071,21.9964046995071,22.3431132864097,26.9286374744251,10.9282307959577,30.8204662159547,29.3422161946354,200.193276583044,110.764950285212,128.843850296804,46.8734878756241,232.363166704431,103.800450986102
20.7106613979278,14.1848546736543,16.2238251483005,25.0838337201381,25.0838337201381,25.383146121809,26.4462992982541,11.247646664968,31.8386745986021,27.8624641134333,108.94425266874,94.1694639578553,84.9027603309335,41.3312677304573,86.513741578291,87.162186484689
20.5480826331004,19.0989679076858,16.7908446442932,24.5473178057267,24.5473178057267,24.7567056674439,26.6967887940663,11.035216857586,31.7916522138418,26.5045300950788,89.0362281022752,103.607011942962,63.1999551150783,39.3394592858852,67.2582553476586,82.226500882391
18.8656881723422,19.9391720873529,18.2458817186142,23.2528436874886,23.2528436874886,23.4305609504681,26.5076349577367,11.3325744593162,31.0193059453126,18.2259115527149,79.5524289770188,185.199341300214,55.4483642160605,39.8920365088869,63.1703138950269,85.5350793204804
22.9925434829888,23.827621353565,16.5891949305253,21.7343109345922,21.7343109345922,22.0395563134417,25.8528063775011,11.5486829029805,25.2578881793184,18.3866385620634,166.467005389601,171.345028991055,54.9977987060717,38.6791835566789,134.485313081522,109.299903664486
21.6852418442211,23.6655070368325,15.9771883607329,23.7510385427529,23.7510385427529,24.2741251734306,27.3723727529574,10.9767621716237,25.5870105491613,16.5439145103105,148.56857361018,344.717852888445,63.3554797881442,41.4153876427295,177.652100432965,117.308698083005
20.0354079808726,22.5525483731516,16.3449431922375,24.0969630150352,24.0969630150352,24.6687568977459,27.6860519067376,11.4724543760797,28.6642046793262,19.6431316088339,168.417856786007,333.819151962102,61.908433215166,41.2917241533575,186.853655277529,123.635592631438
18.4120317218844,19.6292619040809,18.8426132724683,24.8438675094299,24.8438675094299,25.4668586628931,27.6959058288847,11.5229204476483,20.6776012123936,18.1684773801705,326.717347861802,93.2186636463758,75.813807007105,44.3644968741214,245.960617567992,94.8888055820229
17.9344398650937,21.0306683690937,18.7813316647154,22.7314880219038,22.7314880219038,23.0751653616301,27.1549028985905,11.4337294655885,20.6351234675499,26.0519152838623,344.052785699018,76.4403714910085,52.7372444463483,39.2714610330313,910.355832374889,86.5178820245569
19.1417960395933,19.6937596897378,17.9621602179077,20.4996994695795,20.4996994695795,21.1085946800935,24.976535841191,10.7219865148897,19.3666395397012,27.4151021471404,262.525966528803,89.7735201474546,35.5893243457983,37.0447088769221,514.980433506097,92.2956578249555
18.8336958911273,20.927554221393,17.1339310819805,19.8581755218849,19.8581755218849,20.46935238781,24.6152197053032,11.2621402294134,19.5229539684404,28.6125931542063,153.503541006038,103.450317592703,33.8581037867172,35.6546086229622,320.071083211157,93.0713873006217
18.7747487204046,16.6775890149392,14.0145681571301,18.9035444687105,18.9035444687105,19.2701666534658,23.9623743268078,11.0498095726769,21.1028996921209,28.6504393635284,188.370465398364,956.333657274554,32.7850872598584,34.1534470068563,11080.3963275623,136.175642532692
17.0682713638386,19.0792680025531,17.2906276818499,20.3042015296508,20.3042015296508,20.7487237770231,22.0391679771244,12.0980987998446,27.240079845299,27.6318936351194,90.2924878113193,759.869444843047,45.1632396265738,48.4582507733201,103.994540515337,95.0988572993144
16.4518013911293,19.5033354885118,15.8435287661691,18.3505541837498,18.3505541837498,18.870525443064,21.9088958659757,12.1628678737919,21.8565826956149,27.3103831286079,86.1074696665528,3135.71176382008,40.5376295520015,48.7701574051409,162.972895643544,92.8360961897521
17.2571172963277,20.5584920678233,14.1307391651053,19.2290121292563,19.2290121292563,19.7126957570085,22.5517220694229,12.5881391518611,22.2235271730928,20.3547111010999,185.64406581119,633.393920049202,43.7368773177686,45.5812399952828,252.680184501534,150.772277628744
14.7430100099747,21.9719874575289,14.3679194231104,19.8457486334547,19.8457486334547,20.0102984795924,21.6379162834524,12.5228064099886,22.192296590329,17.7640188818076,192.490489090867,415.466022438152,45.6712146120232,47.4527633364133,1972.29200195893,152.057928432164
14.1613057514668,25.0977322582367,13.4577674735203,18.575031528937,18.575031528937,18.3823287613203,21.8332156875734,12.7109956391519,22.8210919767831,21.4783102304155,517.271660339392,273.197961645189,55.3927795411517,54.4290612592956,86.1315310489975,160.442103698286
14.3317528267899,28.2287892613468,13.4694100331958,18.8642811737816,18.8642811737816,18.3594938819448,22.5647440301073,12.5166803870706,24.0371000443586,17.4025310681672,2314.33788618507,357.156018321298,58.7527617331084,49.4753069149214,77.0966164841811,188.534527440531
13.8497109604445,27.5401422563263,13.375600584665,18.8113356960771,18.8113356960771,18.9144338619667,22.491276357436,12.8842782964206,25.3470948832532,16.8426777578749,654.46671493664,170.999257755371,65.1596611197498,50.7819888226764,63.4563139556578,129.925675056287
13.7936523849619,26.6097999227184,14.0451537114292,20.0506349853516,20.0506349853516,19.0723548345035,21.6608471988357,12.4220477901674,26.3384014027778,16.6546943529196,2999.33316138787,211.446839635628,91.5722298303142,41.2991451868822,58.5123643324992,145.362122731162
15.7699384478613,24.9965962246474,15.7353099853422,20.2641331708005,20.2641331708005,18.6627385782126,23.4271097904264,13.1479433945007,25.7869878572621,17.9202849397522,88.9977760682209,411.216851130387,191.427030089146,35.858173445711,56.0486392472141,96.1611919538396
17.3816438532553,26.9184840105142,15.9160294971094,18.7290122633397,18.7290122633397,17.6514240335169,27.5640467860096,12.8244802605057,24.6750732658733,16.589497995503,214.241002211732,245.746588708,112.11999990223,42.967102259463,51.8856509599895,137.831364863285
19.0853901981398,27.2677212218921,16.4874180074403,17.4713166721964,17.4713166721964,16.7638272909955,28.6116332137764,11.7661211162764,23.5664946461043,19.3059221729946,167.685244079706,282.290760563061,109.204955866379,41.6608247809254,54.1708516407315,131.637939797967
20.5729792825758,27.6900026565445,16.555776690023,17.8797754849764,17.8797754849764,16.4949090775292,27.4876828579049,11.4519428163485,22.3415569691278,18.7444116312931,300.075767938626,700.709054676349,71.6872908253013,42.3024797061602,59.0856489712154,181.623648452708
24.2237911907746,27.4415090940502,17.2424304395517,15.4166893591909,15.4166893591909,15.4524666886167,27.6722926541412,11.4798297307091,27.8931310800238,19.6513833168743,132.859970038204,1870.39468641137,55.8746580151262,39.2230526084882,56.4684370212592,115.537694320627
