"u_star2_x","u_star2_y","u_star","F_H_en","F_LE_en","F_CH4_mass"
-19.1422037555548,-52.1332056869019,-18.5607722636799,-80.1810030180139,-16.7206739122231,60.1232591111896
-25.2625027201316,-47.0277021198896,-21.865539086312,-55.8489612747755,-33.8531860839668,19.1045473673662
-66.2191000002533,-92.7141450894911,-56.1067609570439,-99.6921806787172,-61.4507033187066,14.8415798678373
-49.0159548501943,-60.2828587084626,-34.5832125505115,-82.9671645382141,-62.7280362302117,-43.2157575703752
-28.0429335143429,-21.8107154946724,-12.3450136022501,-80.9802084900467,-45.0781734130849,-13.0886035915342
-15.868994723917,-188.753592904087,-7.3266683032811,-3.85684857550856,-8.66020420440167,5.8823627611612
33.5591504869778,442.372903120664,39.9823266830566,12.1665148420615,26.5921688199568,-12.967799371865
-0.698021851475869,-32.8325035244522,-0.714335276366998,-0.159036632371341,-0.313736060210362,-0.299532916248163
-26.9145532572908,-67.262628401559,-27.3853694984128,-20.7320322400226,-10.511516126584,10.0977046749857
9.2528617672627,-303.632224822385,6.02410301282222,25.8714820769461,0.845673306925163,-10.6839846648454
29.3168226697084,-113.492484730817,0.0643900596140666,23.0298680612841,-12.2232803788476,-62.6803611990132
430.508321025453,-115.381703276541,-25.3412729962841,26.9486063828924,-57.7143487753171,-93.3263863238612
853354.498741968,-108.01882968412,-35.3794851356831,9.9316413843829,-68.0860243762682,-98.8862770529989
-341.967536385487,-76.7848653406652,-49.1808847645452,19.3653073727986,-41.5811560738778,-59.9527470291346
-142.806689557984,-90.6486511359463,-60.3177817450075,2.97022778797142,-34.2711222689898,-67.9446678867985
-0.125906755662495,-0.105578414670361,-0.0538408849464565,0.0200595509616548,0.0220692766968578,-0.473280601563473
-14.4816399592467,-11.311717459152,-5.88550930452097,7.25991962020826,0.882273184145616,-35.4104216695875
-61.7532902219307,-48.0927248396874,-28.4601017195836,9.90068541522018,-35.6915213413774,-85.1029203476715
-241.057242196853,-53.5195715941904,-28.4956798890639,-41.7084540519518,-81.5897833725205,-114.988428315108
-258.658136680561,-24.0264476042739,-11.7361366240432,-57.1126598898312,-77.5997979798053,295.028395252503
-134.724206292982,14.6503511513895,6.61058965591427,-49.2003229425199,-68.2127123549604,-448.383953802881
-55.4249266898319,415.270535207643,20.910675779505,-40.1317463078538,-69.9888637094194,-121.465346083609
-80.4674558218023,482.752816005513,1.89288469500748,-13.6962311230222,-28.0428701568635,-51.0312974864077
-94.7542565231142,-152.482916353397,-59.4582878945957,24.7979997923647,30.7979397063034,-206.26938649492
-79.1998237169921,-48.6823873887555,-45.100600864355,44.3365854696393,75.1776606167403,3866.88251634025
-49.0609766179225,-19.9378260020865,-12.8426004436081,55.4288253457389,114.152420629438,-6.70943662794665
-83.0314716766825,-86.5440691358775,-62.0196068439786,119.174493551468,6.96781387020778,76.9021551616273
-25.1683532170231,-15.8778861432657,-8.6420951022709,17.9403496250882,-5.45420576844182,8.93808153693676
-5.01213474800463,36.1500311121328,10.630572215713,-33.1433712713821,-227.828447541558,-3.41562253420468
-40.3373162233001,41.3935582029024,-5.25206905897112,-96.9683196217329,-125.570967649662,24.6695407191209
-41.1368305961804,7.57220671552475,-7.48202331234462,-78.0842673161406,-102.520629507734,123.385079429183
-28.3428898453057,-11.3545428010857,-10.524020937258,-90.9864267788171,-70.4571634890673,100.471642536956
