"u_star2_xy","u_star2_x","u_star2_y","u_star","F_H_kin","F_H_kin_v_0","F_LE_kin","F_CH4_kin","F_H_en","F_LE_en","F_CH4_mass","d_L_v_0","sigma","w_star","t_star","T_star_SL","T_star_ML","FD_mole_H2O_star_SL","FD_mole_H2O_star_ML","d_z_0"
0.027930295542756,-0.0240927371491082,0.00568919149054274,0.157338299525574,0.00174610724974212,0.00209743716118535,0.000130068002481604,9.90849598951471e-10,2.16594941532689,5.80969807270045,0.0572156192418537,-134.170876075429,-0.190311257813987,0.38882726402785,2083.1872528928,-0.0110977889999269,0.00449070168499565,-1.96089672747583e-05,7.93473568314933e-06,0.0220693932264901
0.028217348318982,-0.0223117106790454,0.00531522648864368,0.151446645872788,0.0014619782699192,0.00178854373933722,0.000127083656687604,1.51149661640813e-09,1.81348456915943,5.67640231091552,0.0872798606178709,-140.321015680924,-0.182648928937026,0.368413788454597,2193.18610030682,-0.00965342125270457,0.00396830497591263,-1.99043751279788e-05,8.18224221186457e-06,0.0172226683177207
0.0287367434268251,-0.0228316034482613,0.00330738610572717,0.151887832679773,0.000922414293592291,0.00121977197167663,0.000138818595823594,-1.51353661241656e-09,1.14417614451723,6.20055950554168,-0.0873976581473817,-207.548208060363,-0.123146387624332,0.324022378688578,2487.48251050479,-0.00607299661413319,0.00284676107041,-2.16784705459844e-05,1.01619398029496e-05,0.02450874777319
0.0286069098416834,-0.0249789102675944,0.00077556576896612,0.158085254117645,0.000752363090243913,0.00101970909232435,0.000119968839608851,-1.91559682690519e-09,0.933254639011786,5.3586188145281,-0.110614223172813,-279.909051673723,-0.0906961901087447,0.305115551419901,2638.34470663265,-0.00475922371408539,0.00246583003305691,-1.79999309722865e-05,9.32605253521792e-06,0.0385232426766617
0.0288161329098096,-0.0264371524977621,-0.00170387114684612,0.162763640712815,0.000821517201377411,0.00107314813116748,0.000114081381680763,-2.35836371447893e-09,1.01904768568665,5.09567706517119,-0.136181354328871,-290.285083104946,-0.0869775546046184,0.310099458012299,2589.49178804483,-0.00504730170558743,0.00264920553761442,-1.66243237611105e-05,8.72570199603375e-06,0.0520781212067954
0.0293947000020289,-0.0270048006960255,-0.00584551522076424,0.166223417581942,0.00116461174837367,0.0014153182848403,0.000124892001112843,-1.76153822423163e-09,1.44471915734027,5.57859031134297,-0.101718263220031,-234.432917040207,-0.106559640018632,0.339931023891024,2359.30216318563,-0.00700630371649984,0.00342602371223116,-1.78202190724303e-05,8.71393755819086e-06,0.066620779717534
0.0307047334601716,-0.0270525480290864,-0.00812498249768143,0.168066473472219,0.000961822311406973,0.00119105990417179,0.000104361105668902,2.22028999445804e-09,1.19318378254271,4.66155897521633,0.128208425439985,-287.937773309719,-0.0863888970896166,0.320669906632582,2494.77728796243,-0.00572286840757659,0.00299941557194206,-1.47272399231488e-05,7.7187014642409e-06,0.0849995993281886
0.0308360831441801,-0.0302664071059736,-0.0146436965495375,0.183365232378314,0.000823231267072136,0.000998917855945178,5.98224881796711e-05,9.20216777964352e-09,1.02134772319991,2.67213433219415,0.531369976267735,-445.870776695007,-0.0552835562141183,0.302153959888738,2641.03770241452,-0.0044895712038456,0.00272454237361402,-7.73770384334655e-06,4.69570501022813e-06,0.146090895939365
0.0308460254156273,-0.0311056660364646,-0.0188811209384748,0.19075540384891,0.00109775524480857,0.00125353871912226,5.89364917538436e-05,1.22986725457357e-08,1.36198879698733,2.63257312937795,0.710174547480965,-400.029759248992,-0.0610712617819134,0.325770828895658,2446.5051174219,-0.00575477927575811,0.00336971621593589,-7.32800205600952e-06,4.29091823948258e-06,0.149144811108579
0.0314422173626988,-0.0336300373157887,-0.0220377065019183,0.200517981664725,0.000699513316688026,0.000828840986017232,3.92614947035354e-05,9.57523273951181e-09,0.867905395476393,1.75373363051446,0.55291223931037,-702.740894126407,-0.0345099269381488,0.283568048668745,2803.55986413932,-0.0034885316063955,0.00246682699257551,-4.64407463591503e-06,3.28394005271674e-06,0.17706642802164
0.0318654746332082,-0.0319278123255826,-0.0223470675479493,0.19741196722791,0.000741268332651396,0.000870500864639289,4.03121735618021e-05,9.99095908204059e-09,0.919668445593303,1.80066625075423,0.576917941233352,-638.50715398934,-0.0379713414374167,0.287997876638812,2753.49252312206,-0.00375493108680494,0.00257386735382443,-4.84347719830204e-06,3.3200257345629e-06,0.162874078173435
0.030183929519636,-0.0267837583767223,-0.0224490258287919,0.186942531974466,0.000646241986827967,0.00077898637478028,3.57247016367916e-05,1.14157889070392e-08,0.80172300857356,1.59574983429635,0.65919331464807,-605.94239070736,-0.0402848228702052,0.277291467333189,2852.59408667468,-0.00345690186177768,0.00233055128974254,-4.53292187409502e-06,3.05597536244254e-06,0.119829627221001
0.0266952629001439,-0.0220701112762951,-0.0239618636028684,0.180490988079597,0.00059047616700501,0.000741579835927418,4.76360638768333e-05,1.298039509853e-08,0.732518917428661,2.12783181519972,0.749539934569517,-572.894770642618,-0.0432317731386782,0.272543758281857,2894.94797082837,-0.00327149944319994,0.00216653711215927,-6.26076555683656e-06,4.14616635732862e-06,0.106721252453573
0.0234508050579775,-0.0172639012652843,-0.0249051968215576,0.17407943173421,0.000477561288540222,0.000654682164023167,5.7369050423896e-05,1.60228894612647e-08,0.592429838366,2.56264157270523,0.925225729051266,-582.231195842628,-0.0433186968070197,0.261228496151472,3012.68816991413,-0.00274335275444475,0.00182813626987812,-7.81794080329234e-06,5.20977884273271e-06,0.0951965466549428
0.0213786781173692,-0.0117703308649339,-0.0261391527774888,0.169313273062013,0.000252546289003464,0.000455147078215637,5.93129461072808e-05,1.77194929446843e-08,0.313294670781991,2.64950542346775,1.02319440059785,-770.570075586831,-0.0332156682576961,0.231120773644532,3392.16586911311,-0.00149159179570621,0.00109270268103154,-8.31046692794658e-06,6.08803931406161e-06,0.088512680865204
0.0184990173091967,-0.00634873535438869,-0.0266762347493685,0.165593793692619,0.000325114604937603,0.000572100795631328,8.04028270500278e-05,1.79377125659401e-08,0.403366177396474,3.59161636493578,1.03579527440764,-573.54218776297,-0.0451339214551195,0.249107008922688,3135.1988182813,-0.00196332602622228,0.00130512026274823,-1.15188225573752e-05,7.65713311077436e-06,0.077840451120821
0.0151693590032497,0.00262009756147429,-0.0253285719429183,0.159573583264887,0.000143029572719754,0.000454263716836038,0.000111588022629471,1.43360935068441e-08,0.177477156054716,4.98466515159395,0.827823383459208,-646.384665687114,-0.0402210684431354,0.230474636017244,3379.98147415109,-0.000896323625711471,0.000620587042424282,-1.65899058450049e-05,1.14863429983525e-05,0.0847606861348967
0.0130298803988358,0.00586048024991226,-0.026152591836869,0.163710661627261,-0.000211789383236723,0.000156079381708384,0.000148697054622138,9.36679922946204e-09,-0.262703014913227,6.64233936775015,0.540876454706056,-2031.39840413315,-0.0126640205528355,0.161217619686862,4813.36966460149,0.00129368106592182,-0.00131368633061379,-2.15478116573107e-05,2.18810233638838e-05,0.141786595957988
0.00990673023479775,0.00397787233212035,-0.0273592563111847,0.166273640162153,-0.000272165367518021,0.00013750734865382,0.00016641058177347,8.07684816805486e-09,-0.337658895627649,7.43362666378472,0.46638952061616,-2415.71863748184,-0.0105546982220711,0.154352779920668,5008.00828075331,0.00163685216281186,-0.00176326832375746,-2.37423685117399e-05,2.5576021633995e-05,0.181620734752254
0.00631842836660942,-0.00238305620336834,-0.0238556635593243,0.154836673703756,-0.000449736465043259,-1.98748106056882e-05,0.000179386179715286,1.12117004199427e-08,-0.558063558261591,8.01325876881845,0.647408429049174,13496.4579585917,0.00187357136656073,NA,NA,0.00290458619579833,NA,-2.74837776423365e-05,NA,0.143515600048658
0.00455892309688767,-0.00739744501424184,-0.0205178829860858,0.147684389562388,-2.34948882127767e-05,0.000423976061991897,0.000202348639168805,9.30213482666773e-09,-0.0291666591124699,9.03901505644172,0.537142473431101,-548.981033225702,-0.0458155704339064,0.22417261350607,3425.93141949164,0.000159088501380517,-0.000104807129851036,-3.25025490484395e-05,2.14126027277208e-05,0.0832445619894758
0.00430585684837858,-0.00887643498458501,-0.0182735627647825,0.142531990875024,0.000141053092474648,0.000602426622122017,0.000223535721304254,8.9497321490171e-09,0.175023184764132,9.98547853557661,0.516793333212843,-347.31531397439,-0.0722478515207354,0.252021804402015,3047.35537396169,-0.000989624094974774,0.000559686066883507,-3.72032707174188e-05,2.10404661414041e-05,0.0612545351738293
0.00321624144103039,-0.0109925310981143,-0.0136531885052232,0.132394916707389,0.00029349247333335,0.00075633881542486,0.000229095919954175,8.83778798226707e-09,0.364186308934608,10.2338798297622,0.51032922924803,-221.704016135842,-0.112970378720251,0.271645834635356,2819.84813434832,-0.00221679563409529,0.00108042324200303,-4.10463039394849e-05,2.00051732746392e-05,0.0297378841592218
0.00171775494552723,-0.0126519664149645,-0.0107241188055595,0.128784723732316,0.000143945721269269,0.000582679049621686,0.000211783972880504,7.41277284858568e-09,0.178581887821559,9.46055732436085,0.428043155368732,-264.862667840649,-0.0952756644505633,0.248701812188837,3067.9310025319,-0.00111772357075879,0.000578788389205511,-3.90062643825646e-05,2.01985298704781e-05,0.0223764635859047
0.000514193489474201,-0.0160753940990324,-0.00531621883854212,0.130121640519545,-0.000111761703559963,0.000259697359301955,0.000179681400878322,4.35046880651483e-09,-0.138747532652184,8.02653361762406,0.251213470763392,-612.926244367408,-0.0414085385203153,0.189811132062109,4009.24851842192,0.000858901740815172,-0.000588804788980409,-3.27509785349454e-05,2.24518499483635e-05,0.0239026251511251
-0.000218055274635844,-0.0199997037780159,-0.0013873190521491,0.141590123600395,-0.000511468074574195,-0.000206563566203428,0.000149668419239778,3.58195741870067e-09,-0.634757275988734,6.68584507542346,0.206836549185451,992.7436547157,0.0256251583301417,NA,NA,0.00361231462737962,NA,-2.5068415538281e-05,NA,0.0555485180073827
-0.000565492937013245,-0.0236272367395509,0.00199483884250405,0.153984736098175,-0.00084925629269847,-0.000611057518059324,0.000125717625571763,2.46190085123771e-09,-1.05396894733393,5.6159529148634,0.14216000275387,431.622356295489,0.0595504262629458,NA,NA,0.00551519789699815,NA,-1.93599878620275e-05,NA,0.104571800685189
-0.000111139869144772,-0.0255023385847646,0.00392583025286509,0.160632314568533,-0.00124034987157209,-0.00104926089797845,9.36715215402542e-05,2.56427033737825e-09,-1.53929914335115,4.18441810177832,0.14807122636157,285.326358013426,0.0915330320286701,NA,NA,0.00772167091599061,NA,-1.38271295867443e-05,NA,0.170746520816462
0.00170874280137527,-0.0245180525037065,0.00573029473629597,0.158678241263953,-0.00137794749195823,-0.00122580164708743,6.59322347101032e-05,2.41344656999188e-09,-1.71008780691745,2.94527825208573,0.139362058737611,235.41467649578,0.112558599587566,NA,NA,0.008683909532789,NA,-9.85170664711836e-06,NA,0.198438206121819
0.00587565343932247,-0.0221620742912223,0.00518243809098295,0.150864002690699,-0.000823097039115877,-0.000659553363327539,7.44615201678874e-05,9.48261696002981e-10,-1.02155649543513,3.32632268205313,0.0547564233739962,375.982770376051,0.0710736016911154,NA,NA,0.00545588758375574,NA,-1.17013276194815e-05,NA,0.131693463732922
0.00902922580539064,-0.0240352610980423,0.00521827558447382,0.15682858911815,-0.000779015545184615,-0.000610872282484929,4.75174942833138e-05,1.7077854219307e-09,-0.966813012142874,2.12267673512576,0.0986143614039662,456.001040198513,0.0588647633822236,NA,NA,0.00496730570341182,NA,-7.18286780218909e-06,NA,0.185853437588821
0.0151297853285548,-0.0295890846494656,0.00121119827368653,0.172086791596512,-0.000602991052612338,-0.00039291496333605,4.67034345005301e-05,1.47494414499804e-09,-0.748283699019393,2.08639686693021,0.0851691747087671,936.598083125583,0.0284699199834323,NA,NA,0.00350399381043814,NA,-6.43338829589986e-06,NA,0.271218972595929
0.0184145506419253,-0.0372540966542057,-0.00159850330018513,0.193101981529468,-7.82234434357021e-05,0.00019480132896956,8.37867005677164e-05,3.7366536997651e-09,-0.096974327788662,3.74303978001495,0.215769331239236,-2669.18866152436,-0.00974841887446679,0.171274378537218,4349.74574926343,0.00040508876613348,-0.000456714215539857,-1.0285647292213e-05,1.15964739758664e-05,0.38233314287093
0.0251285035153643,-0.0446992711449983,-0.00319889409551169,0.211692203585231,0.000106205605748638,0.000459481243585233,0.000107896682938722,2.04170496908119e-09,0.131902755016476,4.82012726950592,0.117896211734624,-1490.9884496812,-0.017063262644468,0.227579344855904,3256.00726405631,-0.000501698238999521,0.000466675065858389,-1.20828330487882e-05,1.1239339647761e-05,0.500959036559979
0.0297724490347128,-0.0476900795717619,-0.0021347950127485,0.21848990035863,0.000271877707228002,0.000682311652657697,0.000138612178352632,2.170093646679e-09,0.337514470662377,6.1923108724846,0.125309887533832,-1103.94293798173,-0.0228892008384222,0.259170156073382,2843.69161621883,-0.00124434908332944,0.00104903169156183,-1.50399694650871e-05,1.26792431644532e-05,0.501106080726544
0.036000923694279,-0.0513123675059897,-0.000536117400472314,0.226528515063955,0.000651588071520089,0.00111464373577995,0.000163422728120535,1.51457985821276e-09,0.808806985491834,7.30070221136528,0.0874578993326375,-753.138203288519,-0.0332849415477363,0.304681426245733,2405.79154768961,-0.00287640640444815,0.0021385880969146,-1.7103159506098e-05,1.27160797871991e-05,0.515276212461762
0.0464922019478706,-0.0600410349473425,0.00251584137695588,0.245140207359425,0.00153013297172478,0.00208549557712798,0.00021879644111018,3.48847975859811e-09,1.89930698230176,9.77447793209539,0.201438775180489,-510.143783855488,-0.0479608040214783,0.374576745592725,1943.52695025961,-0.00624186863594062,0.00408496520333507,-2.1160879789784e-05,1.38486505652321e-05,0.528924747729994
0.0518323012926941,-0.0674845194045774,0.00815455101038092,0.260720952601114,0.00252400092600033,0.00314645838322992,0.000268059294235598,5.70372254124625e-09,3.13298333740383,11.9752746141798,0.329355754421723,-406.789785626362,-0.0601486894405341,0.42882369971279,1688.33952154442,-0.0096808518871204,0.00588587087815065,-2.43765628405161e-05,1.48207309651424e-05,0.595396421150118
0.0567247462993512,-0.074396139941151,0.014917045914778,0.275457618567255,0.00339096994566247,0.00408520582546122,0.000303726655280734,4.71113860658365e-09,4.20916413245568,13.5687402922468,0.272039987698566,-369.507242255178,-0.068306368861769,0.466950995125111,1541.91769054286,-0.0123103146077426,0.00726193964905015,-2.61429947718879e-05,1.542193325908e-05,0.644958815919343
0.0579799182635575,-0.0764509956817546,0.0194587039782061,0.280870972107311,0.00350763735701641,0.00424392099241588,0.000348350830275353,2.79605834330278e-09,4.35402674284881,15.562296426517,0.161455592975675,-377.074763777102,-0.0686623131285986,0.472043525369417,1516.80928032995,-0.012488429582806,0.00743074985356778,-2.9406108412148e-05,1.74969506236726e-05,0.656202710253753
0.0582642798541314,-0.0789478518052242,0.0290493631302064,0.290039136803172,0.00319112306051184,0.00393282354590633,0.000339503417688481,1.65247058602867e-09,3.96119480952667,15.1671156847276,0.0954202615196396,-448.071735983297,-0.0608059393860263,0.459138760152581,1548.55146571316,-0.0110023878007795,0.00695023669849038,-2.77537678966583e-05,1.75321266301004e-05,0.686533846683578
0.0585064005465351,-0.0776691371662554,0.0356166358066675,0.29231168488329,0.00307312202475731,0.00381172805901129,0.000324581589057979,8.5868524658622e-10,3.8147783591025,14.5005384118073,0.0495839208788747,-473.269239410925,-0.0604668795495334,0.453520118757565,1558.91650834996,-0.0105131685925737,0.00677615368680057,-2.63281915773127e-05,1.6969562587384e-05,0.700744851219501
0.0569276205235424,-0.075562204648934,0.0435596245181049,0.295327987013107,0.00347004562295038,0.0042208548318912,0.000342210951105574,1.7550605881955e-09,4.30753121779948,15.2881674998212,0.101344218604761,-440.76811571846,-0.0682467086017098,0.468531474553385,1502.56714486699,-0.0117498028481682,0.00740621668215162,-2.74748832304989e-05,1.73181576875235e-05,0.673019210477661
0.0527434760963861,-0.0765080893703346,0.0480259430745056,0.300553825123442,0.00412490902462723,0.00489658144813111,0.000346514752107688,3.53725792207481e-09,5.12051644978976,15.4805302437466,0.204255421452288,-400.47801449322,-0.0792806426654755,0.491135991511385,1423.23106447351,-0.0137243604300596,0.00839871053215535,-2.73370330001351e-05,1.67290729608968e-05,0.674301864815243
0.0487292117929576,-0.0770917600864725,0.0508369729489076,0.303882651275997,0.00478795069860151,0.00557120849065249,0.000327905056098899,4.43380487688636e-09,5.94371361197203,14.6491667568286,0.256025628810926,-363.816402290521,-0.0898385736896124,0.511744777919405,1358.09886097061,-0.0157559198542497,0.00935613005777572,-2.55859480640262e-05,1.51933660460933e-05,0.688667942638788
0.0395984475293957,-0.0759375389810154,0.054704019688736,0.305924403852638,0.00641266382830094,0.00725295158784398,0.000329183344390238,6.38801315023283e-09,7.96088645634995,14.7063654699508,0.368869431347044,-285.133800980993,-0.119957203304751,0.557165604277381,1236.61617786619,-0.0209615962229345,0.0115094395258262,-2.55145778934885e-05,1.40093573108135e-05,0.68345274318612
0.0311948463001447,-0.0757443953944192,0.0554059258590873,0.30634258278851,0.00647900095708548,0.00738051423099381,0.000351414911628958,4.12579272136932e-09,8.04344103030542,15.699681455889,0.23823977490275,-281.371441000263,-0.124931946732866,0.559044099654234,1223.5170721291,-0.0211495277545479,0.0115894273118931,-2.72019698454798e-05,1.49060185136619e-05,0.723476571929523
0.023410424428034,-0.0793152710081816,0.0555750522372595,0.311203810674704,0.00698391914860255,0.0079474564835881,0.000377695189449295,5.10774618668468e-09,8.67047839897237,16.873899530006,0.29494169580392,-273.947017004688,-0.129413306446547,0.571319808364284,1186.72587589978,-0.0224416247778621,0.0122241852047767,-2.87805467418648e-05,1.56770615830965e-05,0.855217178197392
0.0194072768924921,-0.0839770793752182,0.0524395017938459,0.314651090881462,0.0074890504927409,0.00849158714063108,0.000401519174867648,5.54008909985034e-09,9.29770440989167,17.9383376329057,0.319906904981758,-265.015576722307,-0.133617573325277,0.582626810782256,1155.11333763787,-0.0238011267393388,0.0128539407286902,-3.02616694320911e-05,1.63429954174564e-05,0.942713557224958
0.015479299464842,-0.086148273609869,0.0483443545641024,0.314302626545164,0.00796178768219994,0.0089932913842162,0.000412010704694308,6.56719049697529e-09,9.88470296755966,18.4071157535402,0.379215848057341,-249.40346417089,-0.141250359036401,0.59240585230793,1127.60533576359,-0.0253315976697887,0.0134397519051878,-3.10872144520804e-05,1.64934109212392e-05,0.973509283073154
0.0093454528343767,-0.0856374793997972,0.0466314867536591,0.312266514433812,0.00908695368526107,0.0102005986942452,0.000464004544070455,8.60040690210157e-09,11.2817401622741,20.7301075622786,0.496621896154953,-215.632631969665,-0.160002024753723,0.616271049920227,1075.82532083216,-0.0290999939642492,0.0147450601264449,-3.52376059598138e-05,1.78550077786187e-05,1.03675531492856
0.00534934994907299,-0.0845774133204567,0.0452910227546401,0.309742938346077,0.00961528728583988,0.0108097355905469,0.00051172423730944,6.21860755954494e-09,11.9378068920003,22.862157064293,0.359087274918363,-198.582640617924,-0.170788757400435,0.62672394446975,1049.90403798392,-0.0310427974151155,0.0153421412580224,-3.91772600498282e-05,1.93623999071059e-05,1.09592647305061
0.00270803957664502,-0.0830848886731365,0.04658515477426,0.308632049587158,0.00989867730852389,0.0111605872558853,0.000559307001707807,5.6924080081862e-09,12.2897652829782,24.9881064075237,0.328702408024704,-190.27346970542,-0.174742662069102,0.631828686990377,1033.50799583107,-0.0320727459178814,0.0156667107909816,-4.29734569404322e-05,2.09914275284767e-05,1.17032215800444
0.0019497157070967,-0.0816892088436431,0.0481789802602584,0.307958600242197,0.00994872499052772,0.0112284156261461,0.000569331289665698,6.67244180352311e-09,12.3519480790434,25.4359937797692,0.385293479502638,-187.885023007427,-0.174915556848401,0.632786906632839,1030.36265947631,-0.0323053974875307,0.0157220778215315,-4.383843879146e-05,2.13348666122995e-05,1.22249226736944
-0.00068598874302624,-0.0782575132681202,0.0507424147546062,0.305399076954943,0.00991348397802197,0.0112305698247296,0.000601353052265094,9.31829695957129e-09,12.3083365002565,26.8666830621752,0.538075739633485,-183.196243072596,-0.17638898110434,0.63121449338011,1025.0081498214,-0.0324607529166978,0.0157054124738739,-4.66900319750551e-05,2.25899322935729e-05,1.28143089707343
