"u_hor","v_hor","w_hor","T_air","T_air_0","T_v_0","FD_mole_H2O","FD_mole_CH4","u_star2_x","u_star2_y","F_H_en","F_LE_en","F_CH4_mass","u_star"
0.17897557684181,0.17897557684181,0.17897557684181,0.482550776142364,0.17897557684181,0.481719210596878,0.819215643953849,0.409146312720904,0.785317830475523,0.680566922220606,0.458102292381907,0.28506424741651,0.392802935264346,7.38698136256376
0.144883569090145,0.144883569090145,0.144883569090145,0.583991555932946,0.144883569090145,0.577076328904165,0.530156301769466,0.378807374275144,0.83001691068964,0.711267694121714,0.433024275397593,0.320704900491389,0.375186137596906,7.48976518854356
0.120503004186043,0.120503004186043,0.120503004186043,0.810765983410641,0.120503004186043,0.817289415128823,0.495964485832434,0.378224697756874,0.808646379634899,0.940711637795773,0.449410145463398,0.344960782597901,0.340922443902053,8.66633234165545
0.134402137239216,0.134402137239216,0.134402137239216,0.983893019055012,0.134402137239216,1.0052619892134,0.515586587158782,0.347861523558065,0.726401442840494,0.928784832276144,0.449340430972207,0.407946377922046,0.336500267306002,8.47897755969328
0.146111268712508,0.146111268712508,0.146111268712508,0.804243202262483,0.146111268712508,0.847465924708061,0.607124017792492,0.256700357257804,0.821388568446191,0.616021020262406,0.4798763057438,0.412390434718308,0.356035191737362,8.4057499386895
0.180662416272584,0.180662416272584,0.180662416272584,0.534215634427351,0.180662416272584,0.58135822710314,0.550525939912055,0.248567535511404,0.883720793232274,0.377809148828906,0.450042366020517,0.38670333632442,0.340425911291144,7.86416290412935
0.180858380453233,0.180858380453233,0.180858380453233,0.437919217842625,0.180858380453233,0.44969918205042,0.634653264311543,0.263653506570793,0.655893923496009,0.593775541520221,0.474619235416423,0.41180396149422,0.248069987378471,6.71759921956099
0.167641007471557,0.167641007471557,0.167641007471557,0.851415051558787,0.167641007471557,0.873339497776884,0.79562271240221,0.225536722297481,0.445376942353417,0.607633891949686,0.550779864094537,0.452131727374673,0.235175357060157,6.30174670572005
0.161065575179185,0.161065575179185,0.161065575179185,0.911639401313597,0.161065575179185,0.950838549225421,0.880181862427851,0.216617776575108,0.42116855152069,0.717975625459727,0.548870747478794,0.359320638921995,0.35421771250845,8.34322463728182
0.104732330676652,0.104732330676652,0.104732330676652,0.685831176484704,0.104732330676652,0.756845510363751,0.775505046358802,0.305810083741316,0.714539278957129,0.919836780290183,0.726375814802116,0.313876767485232,0.39277117266435,7.85671815417817
0.0818386311867792,0.0818386311867792,0.0818386311867792,0.475674834553943,0.0818386311867792,0.500033096602955,0.696811839401237,0.354590601179128,0.883349842325489,0.847014886097548,0.632273240301565,0.330930308834766,0.363726530154454,8.87129197403246
0.141925530870186,0.141925530870186,0.141925530870186,0.367949935496784,0.141925530870186,0.373067220531465,0.750823517538933,0.367084662150008,0.492862980652826,0.679092119771925,0.266830811616326,0.291326044618532,0.354615094424586,7.01276316136711
0.158923785797045,0.158923785797045,0.158923785797045,0.369601197470581,0.158923785797045,0.369760123464571,0.902320658513316,0.349455579691545,0.755115953626284,0.62576676425142,0.554353476006013,0.28061395414215,0.361783570094162,8.60280892851821
0.192498384454486,0.192498384454486,0.192498384454486,0.426362303695404,0.192498384454486,0.445880440564399,0.983397400620383,0.397399873402132,0.971723686788823,0.672547013443547,0.554902496212285,0.2877755965377,0.379396826498335,9.84868571412833
0.195157778903865,0.195157778903865,0.195157778903865,0.360270061745994,0.195157778903865,0.368172630857423,0.712292200030587,0.384050505731064,1.03597007939691,0.681096840824082,0.4872057210017,0.292705893188236,0.362900906841589,9.8602934313431
0.158317513985888,0.158317513985888,0.158317513985888,0.366467320168085,0.158317513985888,0.362363847051022,0.64032749874319,0.428996666109159,0.920859017741945,0.64799449297765,0.607584579742407,0.280529768574951,0.338408061480641,9.41664503369193
0.143088657623813,0.143088657623813,0.143088657623813,0.414999351335613,0.143088657623813,0.414543116702276,0.750339153742644,0.420862993035472,0.780119700518383,0.589656432545416,0.609440344977562,0.287688267936244,0.342068546269404,6.8596375922617
0.172997977578122,0.172997977578122,0.172997977578122,0.527041530905093,0.172997977578122,0.522766289611117,0.547646682551611,0.49219304103182,0.9460763020136,0.635742468866905,0.626555459914886,0.264220655868148,0.376528592190258,7.64339474944991
0.19608242540301,0.19608242540301,0.19608242540301,0.402866467171271,0.19608242540301,0.397554660521042,0.865565652654049,0.379703250306804,0.941221454402866,0.646667314904254,0.694983282667735,0.323673866912216,0.364161105929084,7.88439932895535
0.195258886404879,0.195258886404879,0.195258886404879,0.47561489157567,0.195258886404879,0.467242889129279,1.0532611161735,0.332005675447594,0.651993116035326,0.682331897189646,0.82872605550514,0.462903142598629,0.309513632233217,8.25459203979064
0.163510771232804,0.163510771232804,0.163510771232804,0.562278222940917,0.163510771232804,0.552213357890192,1.0429252458454,0.321465867702971,0.584865453986205,0.776308219956629,0.806534762951536,0.46443262519431,0.369372856149683,8.79601491235563
0.132968534708423,0.132968534708423,0.132968534708423,0.615259621927589,0.132968534708423,0.612288260311262,0.698365893405535,0.396384051707753,0.896992391461041,0.61981011296773,0.649975142566036,0.460045310000804,0.390613504699886,7.79037112682884
0.172542221605695,0.172542221605695,0.172542221605695,0.655011871281319,0.172542221605695,0.654105281266998,0.614553021099627,0.265323781582416,1.03472618331647,0.573894661828797,0.624153644358168,0.322182125284455,0.363762092175236,7.20429346265661
0.193669311687884,0.193669311687884,0.193669311687884,0.532261497604659,0.193669311687884,0.545081815449889,0.945737077703161,0.257725578409018,0.73800752669281,0.505421788405679,0.894662173593721,0.260010725990356,0.300875627167015,6.6100646163032
0.179483757727287,0.179483757727287,0.179483757727287,0.291712441218058,0.179483757727287,0.304430374565433,0.830342368739831,0.27682316899647,0.522717041459524,0.395320492616497,0.701302171587182,0.43454230601714,0.293609267468762,6.45681299856237
0.155931803221482,0.155931803221482,0.155931803221482,0.424084247306766,0.155931803221482,0.43090396456565,0.665540761496411,0.406701041145463,0.45712972439239,0.412683114509094,0.608336347072297,0.539428338888784,0.341031804653712,6.4121900105265
0.136020067143227,0.136020067143227,0.136020067143227,0.456033407524769,0.136020067143227,0.500732636680781,0.81820106037279,0.435238316319767,0.52463792853185,0.397315366091697,0.695602416506956,0.47328236612179,0.291588363879889,6.26670160090412
0.122841180625521,0.122841180625521,0.122841180625521,0.617027200795021,0.122841180625521,0.677855129304567,0.984492914429392,0.458087506137883,0.679925030210433,0.528573360147886,0.829485843864665,0.48065930850655,0.270582451569618,7.12238008244856
0.11761762235018,0.11761762235018,0.11761762235018,0.54376635376201,0.11761762235018,0.592807615939954,0.685647975022242,0.205591090084352,0.815490112331492,0.850596698910782,0.851495107848863,0.530770818371954,0.322091404412393,8.96945704543081
0.125527387978924,0.125527387978924,0.125527387978924,0.542327174328354,0.125527387978924,0.583911401274904,0.74965183783812,0.247335213997277,0.736936224572178,0.896394885075095,0.717653239476084,0.487141536901558,0.291368838422623,9.33475620198077
0.146560771985983,0.146560771985983,0.146560771985983,0.79911521645064,0.146560771985983,0.842596539141389,1.05601743063651,0.263580476903858,0.612684222294716,0.781129777378838,0.498432355629919,0.504588672185674,0.295343078571138,8.83117679228696
0.149376260319404,0.149376260319404,0.149376260319404,0.891834170164219,0.149376260319404,0.936474184157915,1.14269324676071,0.2592851105879,0.565124871587708,0.737672732967982,0.406947889505907,0.470992108974261,0.279051722735924,8.28663565223411
0.180989383604876,0.180989383604876,0.180989383604876,1.00581737631045,0.180989383604876,1.05505744890564,1.09018996404384,0.24538917097023,0.58338078170394,0.5997373913495,0.393357786517513,0.462506913332281,0.338563191224353,7.22325124697322
0.200309951033726,0.200309951033726,0.200309951033726,0.857642608686017,0.200309951033726,0.900556373469694,0.797580671607031,0.225340848014879,0.822961023316391,0.724451501116185,0.365496678191248,0.550639799290187,0.344831463421776,7.69269786428517
0.180585098477961,0.180585098477961,0.180585098477961,0.734620912487302,0.180585098477961,0.767795125847419,0.691767603638252,0.221739004154499,0.634147019879619,0.791840751611021,0.346023779039953,0.530518252819001,0.361476351006378,8.73384570451635
0.151181335941884,0.151181335941884,0.151181335941884,0.494541728974626,0.151181335941884,0.511199176990282,0.910207916019353,0.241472551350847,0.802175353492519,0.861562422121164,0.384952779804303,0.586339317116161,0.380441994215363,8.89976809907221
0.142628123022883,0.142628123022883,0.142628123022883,0.561010534501718,0.142628123022883,0.607108562469184,0.926784485975304,0.248355063720174,0.631239606054084,0.925980147166006,0.368422944444635,0.548697396268908,0.394295506562027,8.98772292792334
0.168137157663037,0.168137157663037,0.168137157663037,0.46251598964827,0.168137157663037,0.49991278869947,0.6397551655094,0.2307044447212,0.477854818698844,0.508694945785024,0.301172883111537,0.371661508160151,0.382576431528031,6.84913198483999
0.19041472114165,0.19041472114165,0.19041472114165,0.332926712850707,0.19041472114165,0.342123137104969,0.43844940690838,0.242157104298142,0.454939509032256,0.591815843501354,0.289963358266379,0.416607041772471,0.384775853618055,7.45081724556144
0.174550207677687,0.174550207677687,0.174550207677687,0.551784679694139,0.174550207677687,0.583487394373115,0.520414545776323,0.222630402029938,0.511064926504533,0.85527185951509,0.293595438993564,0.395882587428644,0.363763766031976,8.14545618058309
0.12935505821924,0.12935505821924,0.12935505821924,0.639796399650513,0.12935505821924,0.696776298635698,0.570135315867322,0.243585746589903,0.691038040116356,0.561345619441727,0.313310346002852,0.342188414368206,0.32913433700988,8.08520763135745
0.114205929704715,0.114205929704715,0.114205929704715,0.385148673947957,0.114205929704715,0.414541428688226,0.575070375365552,0.257915298021263,0.474964902946065,0.52093876073194,0.397009496670679,0.336513049629086,0.276758042726615,6.3822023796176
0.148143260260169,0.148143260260169,0.148143260260169,0.357126926637187,0.148143260260169,0.401516706392814,0.692121755089662,0.327238510614963,0.693378312075029,0.610484350897753,0.370620712465987,0.351416748215147,0.204947286302765,6.76910471551821
0.164617529241521,0.164617529241521,0.164617529241521,0.352518331927878,0.164617529241521,0.392006913722479,0.992949172314741,0.325212094381966,0.85148533006506,0.622821687898362,0.34865919619695,0.323674288567917,0.203260787161959,7.57521855137061
0.167879568241919,0.167879568241919,0.167879568241919,0.450923615475015,0.167879568241919,0.472887553070192,1.05140161333635,0.351594721921399,0.806308083962305,0.583047202566015,0.334925272044006,0.332978167071681,0.206102089232061,7.32844075310753
0.1424307894187,0.1424307894187,0.1424307894187,0.623093143759385,0.1424307894187,0.653129970736809,0.74341221839872,0.324857204333175,0.800243315746894,0.498851180838442,0.274373589908365,0.30310924560841,0.182571258725774,8.31665848524253
0.108927893595639,0.108927893595639,0.108927893595639,0.600733159605413,0.108927893595639,0.663256801318189,0.918687898109436,0.378100114278904,1.02534608839046,0.5455305936658,0.386106144366266,0.679226476140256,0.286287522459382,7.6104448496388
0.118139340537738,0.118139340537738,0.118139340537738,0.558443009901043,0.118139340537738,0.589616454261394,1.09593858984102,0.35494183007958,1.19346909223351,0.685234275873587,0.415650152986719,0.947119298627217,0.490973999319428,9.7964185825049
0.119303509935393,0.119303509935393,0.119303509935393,0.541279391998385,0.119303509935393,0.572961759774262,1.11982099069577,0.363371588997536,1.19720529767503,0.775564751382978,0.451683943686436,0.970432877821311,0.589773316804721,9.44669892264226
0.154592743801932,0.154592743801932,0.154592743801932,0.484716443834894,0.154592743801932,0.508377803862506,1.08683789156021,0.43194192918745,0.960630839051957,0.804063741621339,0.400485618281865,0.852638989133017,0.709279231370809,8.74682626912869
0.162292875369868,0.162292875369868,0.162292875369868,0.488839170956831,0.162292875369868,0.500475311263292,0.967847345198742,0.458659309201254,0.727150425903728,0.973232854370819,0.541005786886929,0.646644233760619,0.536129757651069,9.71592395309229
0.115555213682355,0.115555213682355,0.115555213682355,0.576285552987316,0.115555213682355,0.579225027662731,0.581269426283413,0.531652200360068,1.02639565980188,1.03537648281742,0.467366048058606,0.405666285426691,0.583225034472965,9.77005907026844
0.0981938097720141,0.0981938097720141,0.0981938097720141,0.590199948270009,0.0981938097720141,0.596252519322773,0.566260212295987,0.384029756710991,1.03204000700271,0.738734559756186,0.414291596949089,0.361656334391246,0.562280335890123,7.82161442830722
0.136683704217881,0.136683704217881,0.136683704217881,0.589788196937157,0.136683704217881,0.603264662558705,0.823715402764674,0.374074425378749,0.844919917321242,0.622400624537388,0.486424567991559,0.389267418815561,0.600249318097928,9.0917293713173
0.151579860352587,0.151579860352587,0.151579860352587,0.55993529835386,0.151579860352587,0.579170321823256,1.04340413910801,0.288925706192588,0.771998583641796,0.650557290797349,0.502082832388377,0.744359609328167,0.457649136180866,8.65774353268723
0.133717057803871,0.133717057803871,0.133717057803871,0.661424341657938,0.133717057803871,0.700556155212926,1.02206456147003,0.27136240123585,0.837183560927332,0.57064955805635,0.490672814190875,0.947761742035305,0.418420210013443,9.13996644943257
0.124454900028933,0.124454900028933,0.124454900028933,0.711993094352596,0.124454900028933,0.768459297149754,0.96000949468639,0.269262886620246,0.773909452299801,0.534551202918214,0.53786584530159,0.944285285068382,0.332688861589177,7.54390975003085
0.125869706723653,0.125869706723653,0.125869706723653,0.652798407773277,0.125869706723653,0.711713123709171,0.971188875698575,0.258013350411858,0.737173791048601,0.587438435828064,0.53575897639696,0.918385282103063,0.326874798732922,6.85385403609307
0.155874069661891,0.155874069661891,0.155874069661891,0.561365204641274,0.155874069661891,0.571683111115689,0.882858345429108,0.286988491526596,0.860686916802186,0.582863569859794,0.521745776587571,0.795481782753479,0.369151134244213,7.39791971897748
0.128383887131026,0.128383887131026,0.128383887131026,0.768261002832079,0.128383887131026,0.779661884008428,0.797266568015297,0.278640595061178,0.9966815791075,0.510046888377293,0.550591503312276,0.60152131143797,0.479248622652893,7.12271864485301
0.147373756090076,0.147373756090076,0.147373756090076,0.800673981021625,0.147373756090076,0.824075768078478,0.835035016705824,0.275113908152502,0.930281450050499,0.500291944390967,0.572055027535018,0.660635448259338,0.503860914039216,7.02348347964073
0.168970170595132,0.168970170595132,0.168970170595132,0.703748425994363,0.168970170595132,0.713032918566561,0.736842900113556,0.274675864322554,0.746483158834079,0.482199323239879,0.505581154709979,0.715661719606838,0.548779444185257,6.94147907034869
0.193221303932184,0.193221303932184,0.193221303932184,0.806524237365521,0.193221303932184,0.817680316394349,0.720122597924981,0.27447558817133,0.760080032845858,0.853790942558649,0.666370028861839,0.67203869329919,0.520473263055907,8.22858656445657
0.156677816885004,0.156677816885004,0.156677816885004,0.801647689774131,0.156677816885004,0.816605102245193,0.651013377247113,0.269011785433315,0.824702244289385,0.953559800077402,0.509870775836714,0.601627533119006,0.391629439869955,8.58279875767133
0.147162182716465,0.147162182716465,0.147162182716465,0.910254499210499,0.147162182716465,0.921630893627669,0.611254080514988,0.239472557763914,0.75214554245452,0.712901183553068,0.612094769453321,0.54888038325506,0.438127416084074,7.19835892778215
0.166070813073867,0.166070813073867,0.166070813073867,0.923695779050046,0.166070813073867,0.938733783408354,0.619792819093095,0.249283270810145,0.650880933908253,0.738411530935897,0.757619645911965,0.51067534938909,0.433060818676133,7.0019425955408
0.186686328026697,0.186686328026697,0.186686328026697,0.701838098286626,0.186686328026697,0.730206678835687,0.662457007111009,0.27061190126058,0.404362475356233,0.934047746800852,0.659275115752511,0.420765089568975,0.450939277033253,6.31728517683784
0.188848171564122,0.188848171564122,0.188848171564122,0.371236358803227,0.188848171564122,0.393050716044847,0.586273462335734,0.247571846465756,0.372075957850155,1.04581091104,0.467423230467746,0.542623154917819,0.576337873247455,5.97632132789214
0.156674029594298,0.156674029594298,0.156674029594298,0.273743236375051,0.156674029594298,0.279409448388721,0.704296380087402,0.227036690571837,0.379249605870176,0.990250142213906,0.312139982824327,0.36431862662792,0.522686970938791,6.01914490058282
0.121168218134788,0.121168218134788,0.121168218134788,0.272702941351418,0.121168218134788,0.27908062977982,0.538864028659766,0.238188377559627,0.672077428080669,0.818886944564907,0.272336859527868,0.340929795135837,0.474787642819039,7.6129116867515
0.122898930343286,0.122898930343286,0.122898930343286,0.260348347224589,0.122898930343286,0.264109087379428,0.525955918233572,0.212815204197706,0.978487410891972,0.896623929698059,0.264163204221458,0.328892830690434,0.365850804142748,8.16391246112244
0.137766855138355,0.137766855138355,0.137766855138355,0.3015674064648,0.137766855138355,0.308203451603683,0.388559566608218,0.228354055186133,1.00597242344166,1.12123314083589,0.268287681728805,0.322638161145328,0.442786168023864,10.4697210231078
0.138018057355943,0.138018057355943,0.138018057355943,0.377377908954358,0.138018057355943,0.393485708719976,0.386011933517835,0.244455112895192,0.884027457778115,1.0020425686453,0.284891212558897,0.503851590580494,0.595191240568194,9.03442163021143
0.129042482297349,0.129042482297349,0.129042482297349,0.357629156805416,0.129042482297349,0.367007502922219,0.581162218910697,0.21226908306811,0.711591341816909,0.704581626123664,0.287882282628453,0.460976677212975,0.510993979230896,8.24660959115771
0.154909966890432,0.154909966890432,0.154909966890432,0.336523822859022,0.154909966890432,0.345655410276842,0.334291155098608,0.210803268583798,0.787718488058869,0.793198793967931,0.274768751009896,0.343746911334244,0.374121797221749,8.87194042672636
0.196229481741395,0.196229481741395,0.196229481741395,0.364486116034967,0.196229481741395,0.376110191208127,0.323647002933744,0.26550953546617,1.07716125720465,1.06582003100204,0.282201372352042,0.388247141549972,0.344875726687886,9.93243495504436
0.185590963813372,0.185590963813372,0.185590963813372,0.501269587974911,0.185590963813372,0.529747226700232,0.565748986998099,0.304336871331671,1.08629626961053,1.04536573377129,0.279603995334417,0.401032475420885,0.358891636482688,10.4209436407015
0.154941389768695,0.154941389768695,0.154941389768695,0.576686822254192,0.154941389768695,0.638465309122164,0.80835343676071,0.318129513248496,0.888268091295937,0.753077727136636,0.456756614630489,0.478001757791066,0.438866609135044,8.82129971669668
0.140416592302822,0.140416592302822,0.140416592302822,0.755151889815706,0.140416592302822,0.832746044203598,0.771475771498141,0.322676605207251,0.943550868451886,0.840278001570384,0.601913887790383,0.409432755135758,0.221851934184328,9.50222619212843
0.17368235747784,0.17368235747784,0.17368235747784,0.659586536414305,0.17368235747784,0.717844039052783,0.612143315741301,0.334160944796653,1.11045329573096,0.915067675768555,0.575856741860782,0.378417013901821,0.203122261358097,9.14457303193535
