"u_star2_x","u_star2_y","F_H_kin","F_H_en","F_H_kin_v_0","F_LE_kin","F_LE_en","F_CH4_kin","F_CH4_mass"
0.151320325195588,0.226008022844101,0.254045750878321,0.254045750878321,0.261067426642768,0.25615693231326,0.25615693231326,0.000906841951018371,0.000906841951018371
0.115227581683829,0.275830198478703,0.314818199866031,0.314818199866031,0.315358421435498,0.185190305060107,0.185190305060107,-0.0596772034514012,-0.0596772034514012
0.0239514083423288,0.363093327416739,0.342793165305029,0.342793165305029,0.342122542052185,0.2249636994365,0.2249636994365,-0.0677017938525811,-0.0677017938525811
0.0842441854710274,0.263727186103414,0.319172911473562,0.319172911473562,0.310465600605316,0.112400744478058,0.112400744478058,-0.015624072426528,-0.015624072426528
0.0409042122979266,0.174808993177425,0.312872430750672,0.312872430750672,0.308282879366898,0.177459163464735,0.177459163464735,0.0647867068951855,0.0647867068951855
0.00559662380898088,0.0129132210721818,0.315014434619953,0.315014434619953,0.315522213367558,0.251532553105826,0.251532553105826,-0.0163449017847887,-0.0163449017847887
0.0309899023309963,0.0231865601077284,0.31482609932026,0.31482609932026,0.315360921275443,0.245834109450718,0.245834109450718,-0.00646469303921203,-0.00646469303921203
0.0611436950728489,0.120127983549346,0.230291297626132,0.230291297626132,0.232008344087907,0.16416884608433,0.16416884608433,-0.0385763048792113,-0.0385763048792113
0.0460311076719713,0.0471656654244786,0.428267745030618,0.428267745030618,0.429310523515234,0.323079597733015,0.323079597733015,-0.0227967804563769,-0.0227967804563769
0.0968899239098605,0.25008002120932,0.242736150914028,0.242736150914028,0.244874959615956,0.221373254874928,0.221373254874928,0.0205598233431656,0.0205598233431656
0.302402704714501,0.345704497312355,0.0677805155346518,0.0677805155346518,0.069520826672718,0.0817886598427946,0.0817886598427946,0.124987725133773,0.124987725133773
0.304429151375593,0.335495954171859,-0.00312692180373147,-0.00312692180373147,0.00105686208675905,0.0692659140339293,0.0692659140339293,0.180536478401343,0.180536478401343
0.338874833240804,0.430063987579653,-0.0837603988823139,-0.0837603988823139,-0.0811465757197575,0.00921254171744593,0.00921254171744593,0.140935597966804,0.140935597966804
0.366877310948565,0.327279912310692,-0.0438062570795989,-0.0438062570795989,-0.0515822370021757,-0.090482613609371,-0.090482613609371,0.14619035281833,0.14619035281833
0.407787210684273,0.222041637226203,-0.0839708636287013,-0.0839708636287013,-0.100316533989079,-0.175699214545169,-0.175699214545169,0.155257888660801,0.155257888660801
0.403089407514366,0.148469165438779,-0.0230634179834518,-0.0230634179834518,-0.0453043816227174,-0.21064676734795,-0.21064676734795,0.182287386231111,0.182287386231111
0.350126681484901,0.0896108643063758,0.11546615780839,0.11546615780839,0.106912915161197,-0.0285720103797284,-0.0285720103797284,0.254456183672237,0.254456183672237
0.203943671763472,-0.132599961524797,0.208466475590585,0.208466475590585,0.214338750714921,0.214599996975896,0.214599996975896,0.352764014264282,0.352764014264282
0.14317569547082,-0.133983250298318,0.289925324593864,0.289925324593864,0.30107524620113,0.279454167866327,0.279454167866327,0.326916480640219,0.326916480640219
0.182167113710339,-0.310848804759299,0.250275137661389,0.250275137661389,0.27246084547163,0.325142394235216,0.325142394235216,0.27106600841078,0.27106600841078
-0.0312903033668963,-0.436232748252496,0.27849365128341,0.27849365128341,0.317012835252297,0.474163826592864,0.474163826592864,0.250327835200893,0.250327835200893
-0.0842405752486279,-0.390578015367794,0.305191403700185,0.305191403700185,0.347064481588019,0.499535972511674,0.499535972511674,0.214919055492809,0.214919055492809
-0.120410411965796,-0.276384400594569,0.329358773516985,0.329358773516985,0.361182748787778,0.479128975406662,0.479128975406662,0.233225435115981,0.233225435115981
0.0365468281002718,-0.24383876319248,0.360919777942478,0.360919777942478,0.395301596079058,0.512477981093531,0.512477981093531,0.215208001504203,0.215208001504203
0.104687826008515,-0.113434639420792,0.349090326073538,0.349090326073538,0.382610804092465,0.47914171283783,0.47914171283783,0.197996693429862,0.197996693429862
0.0810311185372505,-0.123423574452297,0.354016187453184,0.354016187453184,0.38454020275909,0.505793949480586,0.505793949480586,0.243333013264858,0.243333013264858
0.0715541574540932,-0.0940610862277153,0.180854095792782,0.180854095792782,0.207505605154588,0.430537597368775,0.430537597368775,0.223275442373303,0.223275442373303
0.0368188254458632,-0.00986283721072473,0.0591640609580306,0.0591640609580306,0.0808732310626266,0.379249359752264,0.379249359752264,0.13302844802374,0.13302844802374
0.168311060845684,0.0182687292552244,0.108514675548028,0.108514675548028,0.132128397915029,0.40319112409157,0.40319112409157,0.0769715354090377,0.0769715354090377
0.371759806460173,0.200921883584176,0.0160338422025566,0.0160338422025566,0.0546085892307065,0.381586322822562,0.381586322822562,0.0337877913810173,0.0337877913810173
0.226942498377226,0.196578843108433,0.0682947092957627,0.0682947092957627,0.0786075966124554,0.145116200901445,0.145116200901445,0.0254838605158886,0.0254838605158886
0.243118331147078,0.26575217603312,0.023395894736251,0.023395894736251,0.033374028815485,0.109779282085289,0.109779282085289,0.0423352554292352,0.0423352554292352
0.104217437086926,0.140053572180258,-0.0232886264492318,-0.0232886264492318,-0.0184070783850495,0.0294267900461616,0.0294267900461616,-0.0370965661273618,-0.0370965661273618
-0.0188716715536069,0.125586866237466,0.0733184543707632,0.0733184543707632,0.0756191703577234,0.0926732353973747,0.0926732353973747,0.0442915537848437,0.0442915537848437
0.367570230373322,-0.22291683805286,-0.241806263615355,-0.241806263615355,-0.197074512411844,0.371828333444216,0.371828333444216,-0.029411107826863,-0.029411107826863
0.455104122627641,-0.165742342010227,-0.0639296720797121,-0.0639296720797121,-0.0150925785004363,0.489753830263051,0.489753830263051,0.0318944210054565,0.0318944210054565
0.299022255434697,-0.012263737375776,0.104404437167641,0.104404437167641,0.138420781603637,0.447471506898871,0.447471506898871,0.00306207267184946,0.00306207267184946
0.270002001816724,-0.0339981008951185,0.0716634430571709,0.0716634430571709,0.10340717261055,0.436982106521672,0.436982106521672,0.0239397172452035,0.0239397172452035
0.200680734530322,-0.00766666119409466,0.126327352431981,0.126327352431981,0.155841461666663,0.431101611701407,0.431101611701407,-0.00294864709295982,-0.00294864709295982
0.213516854792584,-0.0454061951360093,0.108041923550692,0.108041923550692,0.144611270250221,0.487260968212034,0.487260968212034,0.0274803496324449,0.0274803496324449
0.187478548399275,-0.0182364568590121,0.129702988494624,0.129702988494624,0.159332906077732,0.456348392382221,0.456348392382221,0.0954787456648484,0.0954787456648484
0.207359407547268,0.0986706206554691,0.248178419376988,0.248178419376988,0.291741476983022,0.490472710625122,0.490472710625122,0.0526128268688183,0.0526128268688183
0.180672707819472,0.195119438680238,0.343180055366408,0.343180055366408,0.385606746915848,0.472067880597918,0.472067880597918,-0.0558171365623525,-0.0558171365623525
0.14216390557112,0.273286364491177,0.251713966130973,0.251713966130973,0.309429827587596,0.423812367803302,0.423812367803302,-0.0466241161172255,-0.0466241161172255
0.0226828229463951,0.225059856621805,0.230383358431952,0.230383358431952,0.269519814474041,0.320032364948597,0.320032364948597,-0.0212767654581186,-0.0212767654581186
-0.0485858327369813,0.26610663093192,0.232092038102791,0.232092038102791,0.271839385850845,0.418087830345687,0.418087830345687,0.00331663745396683,0.00331663745396683
0.190584899842326,0.35165422472918,0.329556177484437,0.329556177484437,0.366562796361888,0.492351151862288,0.492351151862288,0.0126984348763879,0.0126984348763879
0.502576993523854,0.54056765471697,0.245453958011813,0.245453958011813,0.297751699997645,0.587222897820228,0.587222897820228,-0.0325008734966652,-0.0325008734966652
0.531771529020585,0.455985234883025,0.0251411682871981,0.0251411682871981,0.108097914888625,0.526808427134195,0.526808427134195,-0.00222043657130695,-0.00222043657130695
0.39067345845091,0.246211686667328,0.157113731937546,0.157113731937546,0.232231725640437,0.619182755683253,0.619182755683253,-0.103638240763983,-0.103638240763983
0.014504074798506,0.257420152917359,0.295176763346779,0.295176763346779,0.333067091917857,0.558305200936202,0.558305200936202,-0.0379341539766106,-0.0379341539766106
0.0301751499285957,0.259302425728669,0.342561220525878,0.342561220525878,0.373429850307877,0.557292589988425,0.557292589988425,-0.0402619652730671,-0.0402619652730671
0.0570074706818726,0.267124044200921,0.403819425350416,0.403819425350416,0.42943250569218,0.562816772817138,0.562816772817138,-0.0216239706552957,-0.0216239706552957
0.101355163613796,0.309187711919721,0.414739227302901,0.414739227302901,0.438429254193014,0.565918725724855,0.565918725724855,-0.012917563787576,-0.012917563787576
0.0732476979065284,0.29353819350105,0.449885762698639,0.449885762698639,0.474541686445844,0.572607983195725,0.572607983195725,-0.0602826015535967,-0.0602826015535967
0.0149348935465743,0.237472642187326,0.393696661954304,0.393696661954304,0.420913251514763,0.54587181334686,0.54587181334686,-0.00699400745264078,-0.00699400745264078
-0.120189032709842,0.269485691865153,0.396392374632327,0.396392374632327,0.427069709085391,0.573074779514876,0.573074779514876,0.0300110904619179,0.0300110904619179
-0.160119139531156,0.237810074093985,0.321084717113405,0.321084717113405,0.360368472777039,0.524382791450595,0.524382791450595,0.0375859675377479,0.0375859675377479
-0.240153662006231,0.127355446293668,0.354721524234997,0.354721524234997,0.392043660999221,0.583546294606522,0.583546294606522,0.0287777920689794,0.0287777920689794
-0.0853969648802337,0.299290410117474,0.143850385058467,0.143850385058467,0.178594501967315,0.501576563227131,0.501576563227131,0.125596122840677,0.125596122840677
-0.121139352525461,0.27895810440289,0.28565679268672,0.28565679268672,0.316205893332663,0.514011737998852,0.514011737998852,0.192640106133652,0.192640106133652
-0.196552687642106,0.349891330948949,0.447510449333766,0.447510449333766,0.468748936845177,0.475851881551856,0.475851881551856,0.170844699060481,0.170844699060481
-0.102128591762653,0.314652649234637,0.474983692229316,0.474983692229316,0.503679383432514,0.622370915035174,0.622370915035174,0.216814470538105,0.216814470538105
-0.0534280425412659,0.225236550527476,0.409744853605479,0.409744853605479,0.444435373649505,0.636058593349394,0.636058593349394,0.174232566476541,0.174232566476541
-0.020364115303856,0.0452532929942937,0.460723935989619,0.460723935989619,0.493529716422504,0.69115291238632,0.69115291238632,0.0562586025913019,0.0562586025913019
0.0702213007592489,-0.0199910591691302,0.305781659476954,0.305781659476954,0.333625163575793,0.545262322759895,0.545262322759895,0.130519085172169,0.130519085172169
0.165583764049665,-0.104633588671477,0.28099570756431,0.28099570756431,0.311828007017895,0.55424370275367,0.55424370275367,0.0311205168492052,0.0311205168492052
0.084061357488088,-0.156185895608522,0.17078864514464,0.17078864514464,0.211401067371554,0.537998943714389,0.537998943714389,0.0499614897871219,0.0499614897871219
0.156976529710262,-0.191326855085779,0.260034463546085,0.260034463546085,0.302929431035345,0.620144971252778,0.620144971252778,0.139920805491557,0.139920805491557
0.190461687911372,-0.1913864585635,0.346876085283414,0.346876085283414,0.387619273450907,0.671612088460373,0.671612088460373,0.185239805010975,0.185239805010975
0.215987711208487,-0.106389892744451,0.422724576695485,0.422724576695485,0.460437892479531,0.702766494462991,0.702766494462991,0.200842086850886,0.200842086850886
0.111999973815278,-0.114609865891517,0.413171197296203,0.413171197296203,0.452519143424631,0.708635795314974,0.708635795314974,0.118510068063583,0.118510068063583
0.126199307960902,-0.0585389081222651,0.37508341176217,0.37508341176217,0.413129309153672,0.683044107507914,0.683044107507914,0.0896850992435186,0.0896850992435186
0.110695378581273,-0.0622252689712897,0.391394277020169,0.391394277020169,0.427434958943578,0.687083882719176,0.687083882719176,0.0853537344205413,0.0853537344205413
0.052476715917249,-0.217482149921009,0.28694140818477,0.28694140818477,0.322377127951712,0.611538236145195,0.611538236145195,0.0702998043195579,0.0702998043195579
0.0480853593442807,-0.254461362320824,0.417127481898334,0.417127481898334,0.459281585487349,0.757131179022487,0.757131179022487,0.018848624673012,0.018848624673012
0.0661835539335866,-0.196520301381771,0.684548997325316,0.684548997325316,0.709532170203643,0.742056232240662,0.742056232240662,0.0343890890405629,0.0343890890405629
0.124478840931684,-0.172730958935393,0.663778168298342,0.663778168298342,0.683691788773779,0.683436844113405,0.683436844113405,0.0594706748572577,0.0594706748572577
0.137777976322928,-0.0178889626871536,0.58943040001723,0.58943040001723,0.613190011140556,0.627066050712191,0.627066050712191,0.00150277823845463,0.00150277823845463
-0.172823235588965,-0.0199314337229768,0.465065187235296,0.465065187235296,0.480164471930191,0.486633607988234,0.486633607988234,-0.117858547007148,-0.117858547007148
-0.187645456629177,-0.00506014666709481,0.489565260907873,0.489565260907873,0.499033292088379,0.439399167805736,0.439399167805736,-0.0722385848969707,-0.0722385848969707
-0.0711036102170538,0.0241060253907734,0.447471855043051,0.447471855043051,0.458574148910519,0.425989883033493,0.425989883033493,-0.0434055577409942,-0.0434055577409942
-0.0681030785108991,0.0363926557642844,0.439341428229925,0.439341428229925,0.448801325928269,0.403434319048773,0.403434319048773,-0.00571939696750254,-0.00571939696750254
0.0271892399425103,0.0567820234790379,0.298312204339561,0.298312204339561,0.309867396735582,0.302908671641599,0.302908671641599,0.127622038221962,0.127622038221962
-0.00666130990383643,-0.0446714153335829,0.281826922429067,0.281826922429067,0.300615160228055,0.356480175114346,0.356480175114346,0.135705382150785,0.135705382150785
0.0265400303094118,-0.0945131558007643,0.248575852535417,0.248575852535417,0.26697591792571,0.347396158897383,0.347396158897383,0.163766059465751,0.163766059465751
0.0053849901826534,0.0779003175101261,0.190280950939945,0.190280950939945,0.242396015080009,0.500189495231823,0.500189495231823,0.200421949307183,0.200421949307183
-0.189562882852593,-0.0390017295508073,0.0872465389500867,0.0872465389500867,0.183142753211512,0.594367517457538,0.594367517457538,0.188050843732368,0.188050843732368
-0.0848035820765107,0.0766666008532173,0.153745643724647,0.153745643724647,0.23162124911424,0.522408191175576,0.522408191175576,0.2137288041029,0.2137288041029
-0.106987902359402,0.0666337129958517,0.155506240441243,0.155506240441243,0.236388311700024,0.547636250144633,0.547636250144633,0.209868148910566,0.209868148910566
-0.0597456426754863,0.0272564038736078,0.234055776913413,0.234055776913413,0.310287577111972,0.527695482264066,0.527695482264066,0.190541578967149,0.190541578967149
-0.138262216394337,-0.0102109067417539,0.285592629516848,0.285592629516848,0.383010209788874,0.618476218255603,0.618476218255603,0.20073463975126,0.20073463975126
-0.201026187334608,-0.0587509817593793,0.251681688333847,0.251681688333847,0.366322766505415,0.618936941104238,0.618936941104238,0.163462433553251,0.163462433553251
-0.224317993011072,-0.0375962993683742,0.105112724575036,0.105112724575036,0.211658731187412,0.568048086815392,0.568048086815392,0.132055711126643,0.132055711126643
-0.234826276978063,-0.0689834385502276,0.0944646084103977,0.0944646084103977,0.192126477507619,0.536213496825971,0.536213496825971,0.112228786622483,0.112228786622483
-0.0369812846699262,-0.0316862725109714,0.271086658279696,0.271086658279696,0.331273399387381,0.47197420174491,0.47197420174491,0.0670916031343515,0.0670916031343515
-0.010468429947069,0.0574683330310754,0.358001969071771,0.358001969071771,0.394033962140128,0.457776257266423,0.457776257266423,0.0703525068684249,0.0703525068684249
0.00848922549266019,0.0138990397524468,0.322299048179911,0.322299048179911,0.348733743535934,0.348343220435542,0.348343220435542,0.0537261896263115,0.0537261896263115
0.0142962637660851,-0.0583595245663416,0.248902139084014,0.248902139084014,0.26520707216646,0.300084491857764,0.300084491857764,0.00980650546283469,0.00980650546283469
0.233062068183089,0.00603373329068761,-0.0448706283241381,-0.0448706283241381,-0.00968456635229108,0.246810198900969,0.246810198900969,-0.142718460346754,-0.142718460346754
0.0982334753965941,-0.0252194322415589,-0.0319934424422246,-0.0319934424422246,0.0148126904940924,0.342429019209372,0.342429019209372,-0.135637714859074,-0.135637714859074
0.229846533069623,-0.00266240527898307,-0.0830196565407183,-0.0830196565407183,-0.0307358250360711,0.331010796141966,0.331010796141966,-0.113848444583675,-0.113848444583675
0.171088830554905,0.047485458673668,0.144721142547438,0.144721142547438,0.171659469615318,0.321245460288429,0.321245460288429,-0.0809066361104696,-0.0809066361104696
0.151187547442415,0.031172235549718,0.181299465190161,0.181299465190161,0.209288539165401,0.383643410257486,0.383643410257486,-0.0584708323545991,-0.0584708323545991
0.145802352422857,0.0890485451776647,0.0937609199543536,0.0937609199543536,0.111517790660271,0.241307331779503,0.241307331779503,-0.0663678801978,-0.0663678801978
0.121270439623834,0.0347481157283921,0.122231971029851,0.122231971029851,0.146911161873416,0.334448339123083,0.334448339123083,-0.0835298383389193,-0.0835298383389193
0.139188232839853,-0.000484366100948615,0.228074575465093,0.228074575465093,0.268634867535517,0.466056281901657,0.466056281901657,-0.0461920418290507,-0.0461920418290507
0.0494326852707644,0.12707191000337,0.389946131630424,0.389946131630424,0.427195416630366,0.559635480157453,0.559635480157453,0.0138076550621825,0.0138076550621825
0.0301441190671202,0.133090195638944,0.423507850800913,0.423507850800913,0.459157543525797,0.574024746768396,0.574024746768396,0.0475017367951247,0.0475017367951247
0.112516990376511,0.199729293779049,0.379378636622481,0.379378636622481,0.415078192676773,0.503688891756431,0.503688891756431,0.00546003407439116,0.00546003407439116
0.155397840383004,0.211191051446579,0.410111431980504,0.410111431980504,0.442939126240311,0.489013195943641,0.489013195943641,0.0089479388611993,0.0089479388611993
0.275339138339348,0.136519184565587,0.284837469271811,0.284837469271811,0.319462296834757,0.351469837897817,0.351469837897817,-0.0647338737730106,-0.0647338737730106
0.329208034152513,-0.037472066432593,0.31106716967838,0.31106716967838,0.361780193292656,0.430341538504998,0.430341538504998,0.0637732596222401,0.0637732596222401
0.286331451367241,-0.159733318648666,0.394677389915493,0.394677389915493,0.41563169202587,0.488027254829951,0.488027254829951,0.147450103468413,0.147450103468413
0.242070846944209,-0.153280110813292,0.402420938089041,0.402420938089041,0.420529792761736,0.479374045982668,0.479374045982668,0.162175891717629,0.162175891717629
0.295506582225886,0.0360570678058033,0.189169713402101,0.189169713402101,0.197631542818887,0.241892466732039,0.241892466732039,0.00812813003408514,0.00812813003408514
0.378978809981823,0.053546828312791,0.193637041844774,0.193637041844774,0.201198604435591,0.243937509938991,0.243937509938991,-0.0604219905644584,-0.0604219905644584
0.396293535121526,0.00278560370190793,0.180851644779298,0.180851644779298,0.187554244100726,0.228530519919671,0.228530519919671,0.0168473346897401,0.0168473346897401
0.20790768964228,-0.172680908600583,0.421950243245465,0.421950243245465,0.427894945439111,0.417914999302673,0.417914999302673,0.118953026461764,0.118953026461764
0.00798878830704931,-0.120055544874907,0.334882307899208,0.334882307899208,0.34479411839668,0.382924870353745,0.382924870353745,0.136005593211784,0.136005593211784
-0.0290222131542329,-0.125577246929368,0.268556216319441,0.268556216319441,0.279657501174511,0.333963192726583,0.333963192726583,0.116286599760497,0.116286599760497
-0.0677752350032428,0.0649086420899336,0.229911954978216,0.229911954978216,0.243808569338119,0.322675648983358,0.322675648983358,0.0291373571792612,0.0291373571792612
-0.029082192157303,0.278734357216515,0.330947946213682,0.330947946213682,0.35030520227074,0.455988029698858,0.455988029698858,0.0020256924671249,0.0020256924671249
-0.155245821620805,0.358085223698931,0.190016821257259,0.190016821257259,0.191064607125724,0.193001623895923,0.193001623895923,0.0715111430336223,0.0715111430336223
-0.0578947089664467,0.415045077826288,0.100955825455379,0.100955825455379,0.110530314297793,0.204298840745111,0.204298840745111,0.0852006950295749,0.0852006950295749
-0.150033204435949,0.46757436601108,0.147526514669936,0.147526514669936,0.16950244589159,0.326931206681199,0.326931206681199,-0.00419401838217564,-0.00419401838217564
-0.173344590534262,0.412657247284598,0.224685957582812,0.224685957582812,0.249903582958485,0.339975079786052,0.339975079786052,0.0104397146362195,0.0104397146362195
-0.183181721486418,0.349896053421879,0.101791081971839,0.101791081971839,0.140650074136482,0.325245195658724,0.325245195658724,0.0316947987308986,0.0316947987308986
-0.211307338536772,0.326601406931498,0.137912208173598,0.137912208173598,0.170614370356469,0.309987421943777,0.309987421943777,0.10183829229056,0.10183829229056
-0.262567213135777,0.244770796405715,0.192821251030784,0.192821251030784,0.215126023974799,0.296344275983948,0.296344275983948,0.0715659829836296,0.0715659829836296
-0.109243746938883,0.109617220525661,0.322553182936925,0.322553182936925,0.353374832169907,0.46165970939388,0.46165970939388,0.133564596857808,0.133564596857808
-0.0744404499237528,0.0888692073075552,0.299737786955161,0.299737786955161,0.328309442182147,0.458357296864129,0.458357296864129,0.124780830944593,0.124780830944593
-0.0980726938828776,-0.0288580791040864,0.34678921333205,0.34678921333205,0.368025639182662,0.461849080169956,0.461849080169956,-0.0222975834400751,-0.0222975834400751
-0.115119636651832,0.106835053385973,0.414478260518463,0.414478260518463,0.450636303384804,0.601331528848506,0.601331528848506,0.224835839378935,0.224835839378935
-0.0379303115958659,0.0873543749920266,0.491376220872399,0.491376220872399,0.521988244010725,0.63253324311684,0.63253324311684,0.260177548914178,0.260177548914178
0.00560214978650514,-0.117828433198297,0.54179872867506,0.54179872867506,0.567966006996563,0.629577589600763,0.629577589600763,0.286127476698415,0.286127476698415
0.0204101835869787,-0.157323193136316,0.539175252354274,0.539175252354274,0.556957351305724,0.608687826570866,0.608687826570866,0.328727740772946,0.328727740772946
0.0713481817973127,-0.145297333885185,0.438623031671038,0.438623031671038,0.460583479447183,0.574314303466315,0.574314303466315,0.37948456748375,0.37948456748375
0.0719794803090485,-0.0514470214715705,0.361009431446433,0.361009431446433,0.386963447018582,0.557352116623386,0.557352116623386,0.409746688536035,0.409746688536035
0.10256398333079,0.068830643993058,0.386590547054824,0.386590547054824,0.446865055897626,0.690100394919484,0.690100394919484,0.52595642249417,0.52595642249417
0.157867096559573,-0.063247326113101,0.568801640483986,0.568801640483986,0.633149669929934,0.718481558472801,0.718481558472801,0.517149125333241,0.517149125333241
0.095392989589068,-0.192871751866223,0.561027869038508,0.561027869038508,0.623630537396572,0.696900277485559,0.696900277485559,0.513924149353483,0.513924149353483
0.191467710636436,-0.50532245859891,0.488932075188589,0.488932075188589,0.525269663075794,0.4535715072175,0.4535715072175,0.539742811819746,0.539742811819746
0.177062049392178,-0.362816472866088,0.18538230768933,0.18538230768933,0.214045194781754,0.347941710145161,0.347941710145161,0.523867995143764,0.523867995143764
0.119436477978798,-0.30291425191593,-0.173463164708402,-0.173463164708402,-0.164628957830335,-0.0734143255366964,-0.0734143255366964,0.411060152812275,0.411060152812275
0.0981774444107529,-0.254552056626293,-0.274941083554452,-0.274941083554452,-0.264504622073502,-0.137146380091568,-0.137146380091568,0.423590949113609,0.423590949113609
0.0959956752003041,-0.375480157053011,-0.13642216161844,-0.13642216161844,-0.114586708794228,0.145115443425793,0.145115443425793,0.456172533676512,0.456172533676512
-0.456135959264078,-0.201354846732978,-0.526438495977817,-0.526438495977817,-0.502689411065156,0.0124880695643446,0.0124880695643446,0.31045460253559,0.31045460253559
-0.470603906133604,-0.254347648383931,-0.309895792017047,-0.309895792017047,-0.259699758083391,0.403699752315528,0.403699752315528,0.31037762422827,0.31037762422827
-0.248128782475222,-0.096729126823959,0.0492869725107149,0.0492869725107149,0.0775731544814253,0.288267358985153,0.288267358985153,0.0351153461685862,0.0351153461685862
-0.130371828033102,-0.136389000349466,0.190216423557777,0.190216423557777,0.200019336790657,0.222349011988234,0.222349011988234,-0.0460921141134891,-0.0460921141134891
0.0715984259334373,0.0934821673935822,0.262138975322445,0.262138975322445,0.273241356675597,0.32381844777189,0.32381844777189,-0.0615855509951178,-0.0615855509951178
0.102963511971565,0.282756117711797,0.670524059526654,0.670524059526654,0.678904737616705,0.705219530054713,0.705219530054713,-0.104541986028591,-0.104541986028591
0.225174937002814,0.277842186329147,0.651499672805726,0.651499672805726,0.658549870249275,0.684900495764933,0.684900495764933,-0.124110921875855,-0.124110921875855
0.140239533617823,0.337140232249087,0.625482921051237,0.625482921051237,0.633109522614722,0.655804792186931,0.655804792186931,-0.121590096033932,-0.121590096033932
0.127758938475895,0.265089803457438,0.471055733656997,0.471055733656997,0.483148643460594,0.567287403926573,0.567287403926573,-0.0904416458995004,-0.0904416458995004
-0.137528809343982,0.433236498177563,0.501685398131943,0.501685398131943,0.505250891124607,0.53011525670833,0.53011525670833,-0.0801266659496213,-0.0801266659496213
-0.106497024509957,0.460230370435667,0.522436320155053,0.522436320155053,0.526276009174226,0.55636634225298,0.55636634225298,-0.00415827518882233,-0.00415827518882233
-0.0527747643513889,0.42587760935966,0.592593704634591,0.592593704634591,0.598492674221617,0.642713341487429,0.642713341487429,0.0808481121670601,0.0808481121670601
0.10908445704088,0.316740434324336,0.57739520314317,0.57739520314317,0.583818969354054,0.625375923978202,0.625375923978202,0.0909857503777373,0.0909857503777373
0.0874233289174199,0.191713251522428,0.409234109206725,0.409234109206725,0.415631750289565,0.456193909787236,0.456193909787236,0.062518924615669,0.062518924615669
-0.109132087813041,0.355595872524442,0.467372361839137,0.467372361839137,0.477042879971601,0.541381835096625,0.541381835096625,0.00812943287750042,0.00812943287750042
-0.281904960254451,0.377069650906843,0.542896187530426,0.542896187530426,0.551953426337825,0.609304534958997,0.609304534958997,0.133358705481012,0.133358705481012
-0.354221730895742,0.492192369707336,0.622991048091954,0.622991048091954,0.629264456073368,0.666912225633439,0.666912225633439,0.270146644111951,0.270146644111951
