"u_star2_xy","u_star2_x","u_star2_y","u_star","F_H_kin","F_H_kin_v_0","F_LE_kin","F_CH4_kin","F_H_en","F_LE_en","F_CH4_mass"
0.0259339713035074,-0.0272416222874842,0.014608424519629,0.175816261972682,-0.00392764153275316,-0.00358749797964568,0.00015521263423069,1.17158228451198e-08,-4.87003195730888,6.93218174239854,0.676518474368597
0.0281071616680416,-0.0222252487896653,0.0171674236707083,0.167581278229938,-0.00287425553593162,-0.00252933769612034,0.000155009927189145,1.16262413751325e-08,-3.56397942601987,6.92316701485317,0.671345681965653
0.0286202771816392,-0.0173505563061541,0.0180403919226204,0.158208511077731,-0.00223330520375129,-0.00187426149947813,0.00015837379895315,9.49994964240442e-09,-2.76925028387331,7.07342934427824,0.548565092151001
0.0298889517804934,-0.0107416765700161,0.0192217324431725,0.148389707526792,-0.00155205732856694,-0.00117314621223464,0.000172500353281582,7.52614624396211e-09,-1.92451787005277,7.70438738816135,0.434589788711348
0.0328807183335903,-0.00497055982643857,0.0146189059816638,0.12426109019674,-0.000152661513662299,0.000244826229482635,0.000177468801507522,9.29744519291212e-09,-0.189184216609595,7.92632471555879,0.536871675219517
0.0341758439213518,-0.000810386546538329,0.00860482115637487,0.0929671839173241,0.00114646937970016,0.00155615913796849,0.000169875344212032,9.3691410565957e-09,1.42185276920739,7.58718012545124,0.541011681172062
0.035126244791374,0.00214462814098078,0.00675494547035947,0.0841856411503968,0.00141905445223992,0.0018268336282057,0.000165322154154204,8.11146163590537e-09,1.75990078765319,7.38385267236504,0.46838824070372
0.0327086813786402,0.0071970537526002,0.00437262261303257,0.0917673558818191,0.00177601674765803,0.00218528013293726,0.000180680613223415,9.30536841637444e-09,2.20263121701239,8.06989257500561,0.537329193835126
0.0314187809057918,0.00921401237891483,0.00450164241765501,0.101266440313975,0.00219173122867997,0.00259625116871067,0.000173550933692299,8.46268268645735e-09,2.71819609338565,7.75149164024028,0.488669149046793
0.0296438165944558,0.0115374281845064,0.00357139901124928,0.109897893231776,0.00248083960257953,0.00288272910054185,0.000171188435003111,7.50457833900186e-09,3.07676483456393,7.64600542501112,0.433344371607323
0.0265649325058021,0.0130006115413509,-0.000119430554195147,0.114022629798538,0.00274080559241719,0.00313530583806801,0.000164620099439695,5.23644669520999e-09,3.39919460297219,7.35266335626143,0.302373377968206
0.024711685640346,0.0115661168366779,-0.00172648318346227,0.108140018833811,0.00306716702546404,0.00345300411102845,0.000158836203468362,4.6984837807819e-09,3.8039525790203,7.09435192374935,0.27130924743747
0.0244229061862944,0.00987011010154167,-0.0023062009671925,0.100677492978984,0.00297328690514531,0.00334932881222174,0.000146870586106623,3.66164454677689e-09,3.68752817653443,6.55991076279042,0.211438002709085
0.0207171328877548,0.00352350213682509,-0.00190399537063383,0.0632853067250116,0.00297861081187464,0.0033347711248087,0.000122179778166721,4.95152403632660e-09,3.6941708831503,5.45712260946045,0.285920803953643
0.0178201934086391,0.00230797554771902,0.00191909984918081,0.054787000815718,0.00275146975320115,0.00308531617061811,9.77171370195557e-05,4.94967209308186e-09,3.41254075412439,4.36449861005337,0.285813865342919
0.0166080943828514,0.0023900409184817,0.00605043031983672,0.0806559519835937,0.00261339735830573,0.00293605809997505,0.000113752811795233,1.20185091963849e-09,3.24139359862941,5.08074887674932,0.0693996795036048
0.0163997788592105,0.00268487545340728,0.00981880927536435,0.100892376682697,0.00233088881212441,0.00263773146004251,0.000110390755979485,1.78037707592092e-09,2.89103082527519,4.93059785472167,0.102806093871977
0.0158036618667562,0.000983316494102022,0.0151786446944343,0.123330703350823,0.00223753742137689,0.00250267156997693,6.91281573309632e-05,-8.42439861312962e-14,2.7753154188504,3.08763723624824,-4.86458473516352e-06
0.0153241160719497,-0.000367280943385191,0.018066758287494,0.134426526948557,0.00248760532114854,0.00274332700747367,7.72638517611207e-05,-3.14196476441411e-09,3.08556926944953,3.45105960126324,-0.181429613356328
0.0155822153725041,0.000120120628162351,0.0234977655840988,0.153290810587418,0.00269216546580733,0.00292448775557637,7.38906961596552e-05,-4.57490174330269e-09,3.33939583486264,3.30043550214338,-0.26417312626527
0.0148839213028348,0.00170650680572049,0.0252430684949683,0.159061891156812,0.00284208987040685,0.0030585582722324,6.92823248377245e-05,-3.08242160617368e-09,3.52540687790722,3.09460395535143,-0.177991353226893
0.0131137844274499,0.000126802295512971,0.0236172975583075,0.153680310903408,0.00290002761393465,0.0030869729569613,6.24787248856299e-05,8.55271313917663e-10,3.59732026583659,2.79072533809149,0.0493867867508615
0.0130330087043638,0.000505531650268598,0.0219367686961783,0.148130324031951,0.00263481154983834,0.00280153600171107,6.12764391355544e-05,1.34285491489157e-09,3.26833706811256,2.73701744418709,0.077541814205499
0.013021519121546,-0.00169674962165171,0.0219547751423768,0.148392193883421,0.00212844290495744,0.00227350162647612,7.59686097597568e-05,-1.72758166872537e-09,2.64023967165331,3.39324886096921,-0.0997574758788777
0.0125483415136587,-0.00440734815729981,0.0234331808737007,0.154415184580692,0.00198439655049731,0.00210509566541109,5.93345262730724e-05,-2.15767831597434e-09,2.46160083232179,2.65026498014727,-0.124592976677622
0.0124751532921288,-0.00670815111938761,0.0243908182403391,0.159048634854319,0.00207866971048907,0.00218895733549489,5.55258850147466e-05,-2.62288103660014e-09,2.57857606565001,2.48016896364552,-0.151455642577438
0.0126383443465405,-0.0104548978025869,0.0242009158014526,0.162365784813593,0.00246590312090305,0.00258436738908413,6.99035656820619e-05,-2.05883951061106e-09,3.05903975873573,3.12239902801177,-0.118885628700725
0.0137197007961696,-0.0126371533274792,0.0238086335699585,0.164178460519624,0.00229431730492829,0.00239760394134237,5.18384794781025e-05,1.9042885395957e-09,2.84623901283162,2.31550052946209,0.109961237430414
0.013582732971448,-0.0194926545795539,0.0256919307999111,0.179581830828136,0.00220287485467801,0.00226199842148605,1.09795879935221e-05,8.8618710441515e-09,2.73293112910032,0.490428834149187,0.511719881573484
0.0134669049747236,-0.0230595002927232,0.0263343634124348,0.187092003280573,0.00251013696647755,0.00255581365686105,1.26245206948641e-05,1.19438075665827e-08,3.11421235872662,0.563911476191225,0.689683224124751
0.0139632375312576,-0.0247919773799094,0.0300084609291443,0.197294009215692,0.00216370762627203,0.00219310237737744,-3.06141129544755e-06,9.19953305665912e-09,2.68444889013131,-0.136754732678631,0.531217836823724
0.0143934568676214,-0.0250560555317153,0.0281393685287997,0.194108158992439,0.00224244249903716,0.00227900272755587,8.36835695634529e-07,9.60124172044769e-09,2.78211960701645,0.0373670917937895,0.554414101905531
0.0127823509000496,-0.0246069513211998,0.0228417374287231,0.183233456499035,0.00218202800635748,0.00222891864002827,-1.07573838279469e-06,1.10130358579529e-08,2.70714321987458,-0.0480716379396219,0.635936742581634
0.00952283937040211,-0.0258975034693772,0.0171647105526508,0.176265157533679,0.00217823334875629,0.00225380167243068,1.48849969587128e-05,1.25573192827279e-08,2.702461039985,0.664882367634371,0.725109844661839
0.00669254419575695,-0.0264580309997798,0.0110031988433832,0.169277298967705,0.002116665498784,0.00222862177062855,2.86903247305334e-05,1.55772560727454e-08,2.62612246879682,1.28159217676551,0.899493074664613
0.00500928862006634,-0.0265585758351185,0.00455282107081304,0.164152323824516,0.00192654667943781,0.00207115653220049,3.34525985012956e-05,1.72565467930422e-08,2.39031501649187,1.49434611335876,0.996462038017428
0.00263249259231432,-0.0256754914394947,-0.00124401083976629,0.160329693887909,0.00203302184988556,0.00222915465961111,5.73483954121994e-05,1.74551712835684e-08,2.52248814252243,2.56179152835844,1.00793141059838
0.00018364951398149,-0.0219588021988311,-0.00964864172147972,0.154871254274571,0.00189678381984936,0.00216711614799237,9.24485659885466e-05,1.38219858050342e-08,2.35353014214008,4.1297156081438,0.798136748325895
-0.00116101530315793,-0.0211643900140399,-0.0142793177095805,0.159784128878243,0.00157391498082133,0.00190810951999969,0.000132403483755916,8.82572632491383e-09,1.95302763146183,5.91451183218737,0.509632740905824
-0.0033585145848038,-0.021669514739252,-0.0149817608329214,0.16230920744901,0.00154361410170731,0.0019267229203115,0.000152919171087765,7.50518374639739e-09,1.91542392584727,6.83096890830325,0.433379330251971
-0.0053865110814774,-0.0198901947537674,-0.0100404677157383,0.149267303785642,0.00140517884464169,0.00181838065772736,0.000169802734375143,1.05892235978776e-08,1.74363067298921,7.58516758333502,0.611464127435841
-0.00607048432266097,-0.0189815843668396,-0.00488503462207478,0.140000374300095,0.00185242560414183,0.00228900848165493,0.000195045695285093,8.64473268424387e-09,2.29862257460612,8.71279341901097,0.499181444118978
-0.00574565675012667,-0.0176460007068481,-0.00283003019615625,0.133684319167435,0.0020267064728787,0.00248002334091743,0.000217352460349507,8.27352594557165e-09,2.51490505995547,9.70927315200352,0.477746482201089
-0.00531698580881161,-0.0145867059676523,0.00028795958303498,0.120787201431306,0.00220016872697763,0.00266162036156723,0.000225550226806026,8.11189313184296e-09,2.73019253871722,10.0754953274045,0.46841315700514
-0.00532674281957048,-0.0129854892654079,0.00242491092923871,0.114934603476426,0.00206667290030082,0.00250977790200112,0.000210524774217016,6.63769761836018e-09,2.56453940379034,9.40431186156263,0.38328721127459
