"u_star2_xy","u_star2_x","u_star2_y","u_star","F_H_kin","F_H_kin_v_0","F_LE_kin","F_CH4_kin","F_H_en","F_LE_en","F_CH4_mass"
1,1,1,1,1.10167709515277,1.11309839796351,1.07895676062412,1.14903759163907,1.10167709328401,1.07895764112902,1.14903759163907
1,1,1,1,1.0991909742503,1.11390012324973,1.07427167064724,1.14687311498888,1.09919316144931,1.07427235277014,1.14687311498888
1,1,1,1,1.13714047093909,1.16528565309308,1.06460802008582,1.15867114476243,1.13714417128257,1.06460850625949,1.15867114476243
1,1,1,1,1.1841625409835,1.23836051693945,1.10005259024817,1.15143102133725,1.18416785851113,1.10005341302979,1.15143102133725
1,1,1,1,1.15207037327999,1.29039078001861,1.09495230963753,1.20483688565423,1.15206304366101,1.09495280711119,1.20483688565423
1,1,1,1,0.0755614461320863,1.58890291462049,1.04033951311235,1.0722088804946,0.0751824258556671,1.04033675348914,1.0722088804946
1,1,1,1,3.13045528344902,1.26943599222906,1.02346470341068,0.940752545774369,3.12875277072773,1.02346248341568,0.940752545774369
1,1,1,1,1.25480046765187,1.12609126367438,1.09986701859028,1.17199732876756,1.25480057131303,1.09986751980067,1.17199732876756
1,1,1,1,1.3958109422527,1.22895906775224,1.07724182597598,1.2082469348653,1.39578448190407,1.07724296702107,1.2082469348653
1,1,1,1,1.26387014512803,1.17522853271721,1.07309533004702,1.18856107353383,1.26386439150912,1.0730964966144,1.18856107353383
1,1,1,1,1.12428556508534,1.09151842936387,1.05738860558553,1.17039624914826,1.1242871787547,1.05738892023041,1.17039624914826
1,1,1,1,1.24646131983971,1.18343288675016,1.0487648564808,1.06750860734103,1.24645548824822,1.0487650267262,1.06750860734103
1,1,1,1,1.19992453058132,1.14754828327647,1.00631017675616,0.880780384547149,1.19991540964069,1.00630920111404,0.880780384547149
1,1,1,1,1.23110100394257,1.1671626364431,0.916516512313872,1.02488867153345,1.23109028565907,0.916515680773197,1.02488867153345
1,1,1,1,1.15070618889015,1.10331531962026,0.826161379635513,1.17584475869308,1.15070046691723,0.826158665281307,1.17584475869308
1,1,1,1,1.10532895542324,1.07443347902062,0.935586395243073,0.621697427940221,1.10532737530998,0.935582740032206,0.621697427940221
1,1,1,1,0.974574315349252,0.979485746802545,0.948281713926785,1.09048264875152,0.974565736942101,0.948277479392243,1.09048264875152
1,1,1,1,0.870933614919995,0.895926914994326,0.78551144732591,-0.0572457496140708,0.870922785738707,0.785510692886335,-0.0572457496140708
1,1,1,1,0.887108703196782,0.907167387657533,0.858508810982436,-47.0287370277982,0.887104529136511,0.858510858794499,-47.0287370277982
1,1,1,1,0.894282995200286,0.911064439883467,0.892688331966507,4.51170916943003,0.894284086282624,0.892693023981382,4.51170916943003
1,1,1,1,0.943571070595126,0.950867341891489,0.901681914343743,7.86685160402842,0.943571520194373,0.901686193096912,7.86685160402842
1,1,1,1,0.915607511966501,0.927066404220969,0.93373599453148,0.583431715747244,0.915607118315836,0.93374074149134,0.583431715747244
1,1,1,1,0.846967215269293,0.870632071516009,0.987444792746371,0.703154215353638,0.846960164799208,0.987447849506737,0.703154215353638
1,1,1,1,0.745625518358952,0.799161973419418,1.21899182175832,-2.8978930482472,0.745615997364359,1.21899022161145,-2.8978930482472
1,1,1,1,0.75527900925986,0.810445903740329,1.16020399608148,451.791414206807,0.755282441008929,1.1602015944364,451.791414206816
1,1,1,1,0.854567949566411,0.889052697768155,1.17683286860081,10.2170958574638,0.854575349170109,1.17683259232818,10.2170958574638
1,1,1,1,1.1252289567568,1.11122889353614,1.32856788588655,51.9002334845999,1.1252519208402,1.32856573037793,51.9002334846
1,1,1,1,1.31778564147897,1.2510196305858,1.18733219542259,0.978092054480855,1.31781160528482,1.18733188803867,0.978092054480855
1,1,1,1,1.53284673812814,1.39558254709953,0.844838830126012,1.26170265369639,1.53286509560424,0.8448367947151,1.26170265369639
1,1,1,1,2.1736654523961,1.90112907079128,0.964310841824442,1.29617780512643,2.1736764246091,0.964310870947756,1.29617780512643
1,1,1,1,4.4071212862711,2.84748138841621,0.742756229369245,1.11074548120024,4.40667649647179,0.742753816510203,1.11074548120024
1,1,1,1,8.14501572313691,3.91498894715885,0.766961068656365,1.13424390141493,8.14464566172525,0.766955899356793,1.13424390141493
1,1,1,1,6.8325390419118,3.35028104730122,0.647265820407567,1.19262291080551,6.83380260427411,0.647257749495772,1.19262291080551
1,1,1,1,3.45546643726787,2.27690768266657,0.770420416915275,1.2000430426132,3.45603615878516,0.770414836951966,1.2000430426132
1,1,1,1,3.71714831451749,2.11227480521491,0.790719374254712,1.21005795697519,3.71784232539391,0.790721017334162,1.21005795697519
1,1,1,1,34.9147492288192,2.08447135263526,0.70115622377259,1.19016102102856,35.0018729883441,0.701160149757939,1.19016102102856
1,1,1,1,6.26500919544581,1.87099751135774,0.791184003153973,1.15610425841597,6.26484582205669,0.791189696873515,1.15610425841597
1,1,1,1,-3.19058022456763,1.6742359133022,0.880916108656199,1.08363349732285,-3.19226775989328,0.880918568142958,1.08363349732285
1,1,1,1,1.2075648995995,0.812337428623026,1.00871362426125,0.876896012413786,1.20747273674095,1.00871525123558,0.876896012413786
1,1,1,1,1.736604952494,0.54458623853386,1.01433722419274,0.815320714014207,1.73670389903683,1.01433951259966,0.815320714014207
1,1,1,1,-398.846194475849,-0.0462469192260505,1.04547807718134,0.959492119455751,-393.429629209696,1.04547911055176,0.959492119455752
1,1,1,1,-0.0712231116031402,0.55172668271576,1.15581346167391,0.852591152303416,-0.0712504932057731,1.15581436681929,0.852591152303416
1,1,1,1,0.298963140718456,0.656800491381296,1.25871574578384,0.828222906064071,0.298941496097379,1.25871865738693,0.828222906064071
1,1,1,1,0.499942032720633,0.733238130703396,1.29404003087983,0.798314536083105,0.499924989029129,1.29404326073194,0.798314536083105
1,1,1,1,0.307953840211911,0.653705438366528,1.25307103836275,0.723929495080228,0.307889937222786,1.25307393021547,0.723929495080228
1,1,1,1,-0.733142989863879,0.50788407207998,1.25224327398717,0.57110366230416,-0.73361352132896,1.25224566762386,0.57110366230416
1,1,1,1,3.07314129638906,-1.61410597501854,1.26636115291665,0.590068582305854,3.0726567010712,1.26636276052549,0.590068582305854
1,1,1,1,1.60171705568152,2.01279151151546,1.37187937820837,0.498972636153812,1.60165936350043,1.37187780410034,0.498972636153812
1,1,1,1,1.5798512643896,1.75169985379431,1.23540166412847,0.589808663429974,1.57978038702879,1.23539581932258,0.589808663429974
1,1,1,1,1.49962659635795,1.59977283966198,1.05260078801225,0.643230157533286,1.49956686580047,1.05259182061477,0.643230157533286
1,1,1,1,0.968605783720439,0.956310284679836,1.13634908350661,0.386299404868977,0.968605066709261,1.13633775812147,0.386299404868977
1,1,1,1,0.947665458652752,0.947419828973098,0.656690374704923,0.560767152836323,0.947661357861413,0.656676109479117,0.560767152836323
1,1,1,1,0.923712847774036,0.92236565827674,0.507995957776417,0.750812095877231,0.9236937783417,0.507999719126779,0.750812095877231
1,1,1,1,0.55209743852392,1.36755592562437,0.734261523094707,1.26491501304251,0.551832805967615,0.734265825728542,1.26491501304251
1,1,1,1,0.26733310424096,0.59954035655801,0.732456913400041,1.05874593080566,0.267442344190257,0.732459976906408,1.05874593080566
1,1,1,1,0.398251401769804,0.617008911867664,0.822589514105412,1.30529630426579,0.39828249176818,0.822592878928845,1.30529630426579
1,1,1,1,0.584824209653392,0.701813171090233,0.868191248311923,1.04302993470669,0.584828892648011,0.868194413183556,1.04302993470669
1,1,1,1,0.755698446239185,0.807517122871488,0.992844750016184,1.24927946683532,0.755702649978104,0.992847500714771,1.24927946683532
1,1,1,1,0.884865404571629,0.907761102602773,1.10988914743641,1.32191546979662,0.884871024119777,1.10989274067845,1.32191546979662
1,1,1,1,0.936936160096294,0.94988216959993,1.13546582850519,1.10380206361061,0.936941236235037,1.13546962853127,1.10380206361061
